variant;run;idle_computed_objectives;predicted_steps;pred_plan_objectives;pred_plan_iter;pred_plan_runtime;runtime_obj_satisfied;max_runtime_if_obj_satisfied
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;17;[13.303559349212701, 39.0];10;[13.261733681797171, 15.0];35200;100.060087;42.7719607;100
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;18;[13.342589379802734, 36.0];2;[13.586849124642642, 29.0];12400;50.5985465;50.5982179;20
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;19;[13.342589379802734, 36.0];5;[13.666757000604797, 34.0];12300;50.1635211;47.9388262;50
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;20;[13.342589379802734, 36.0];10;[13.663504602578776, 16.0];33600;100.0043539;43.1686288;100
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;21;[13.643865351446232, 35.0];2;[13.47835942685556, 66.0];8900;51.2894625;51.2891354;20
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;22;[13.643865351446232, 35.0];5;[13.506358813353867, 43.0];16300;64.6454399;64.6450549;50
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;23;[13.643865351446232, 35.0];10;[13.652006590630451, 23.0];39200;100.1363267;48.6425138;100
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;24;[13.097733288014021, 61.0];2;[13.543163734911325, 53.0];8800;46.0788847;46.0785413;20
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;25;[13.097733288014021, 61.0];5;[13.620065082058389, 35.0];11200;50.1613315;44.3583066;50
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;26;[13.097733288014021, 61.0];10;[13.488907193837113, 21.0];35900;100.1234616;37.9333018;100
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;27;[13.579105226981344, 48.0];2;[13.454156271860914, 72.0];8500;50.1728655;50.1726075;20
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;28;[13.579105226981344, 48.0];5;[13.673692864153775, 38.0];13100;58.1249939;58.1247178;50
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;29;[13.579105226981344, 48.0];10;[13.444242422724592, 24.0];41900;100.1121213;78.2332554;100
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;30;[13.493409456672989, 121.0];2;[13.578777922793462, 49.0];18600;74.9992398;74.9989712;20
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;31;[13.493409456672989, 121.0];5;[13.585322508292577, 35.0];16900;71.4235521;71.423284;50
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;32;[13.493409456672989, 121.0];10;[13.254135157204038, 19.0];45200;100.1142923;60.7322063;100
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;33;[13.247762447920904, 52.0];2;[13.663938300378232, 36.0];15200;64.0329064;64.0326659;20
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;34;[13.247762447920904, 52.0];5;[13.384605123834907, 70.0];8300;50.2329824;48.0745823;50
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;35;[13.247762447920904, 52.0];10;[13.407828927280132, 17.0];40100;100.0059334;46.2851479;100
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;36;[13.516336708764374, 102.0];2;[13.67325947575625, 47.0];14800;69.0536368;69.0533851;20
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;37;[13.516336708764374, 102.0];5;[13.508113702603675, 36.0];12700;50.1724259;39.1776343;50
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;38;[13.516336708764374, 102.0];10;[13.532767731293395, 24.0];33400;100.1006883;47.5310505;100
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;39;[13.48440342775568, 29.0];2;[13.636805679329836, 92.0];10500;64.0817385;64.0814553;20
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;40;[13.48440342775568, 29.0];5;[13.653091722399251, 32.0];16400;62.4951742;62.4949316;50
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;41;[13.48440342775568, 29.0];10;[13.581287053320514, 15.0];64800;100.0140452;41.5473854;100
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;42;[13.653742760064903, 46.0];2;[13.599927378164857, 47.0];17700;67.3192033;67.3189174;20
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;43;[13.653742760064903, 46.0];5;[13.673259475756248, 57.0];9700;60.5408812;60.5403737;50
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;44;[13.653742760064903, 46.0];10;[13.45536746359039, 19.0];38800;100.096134;40.3196227;100
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;45;[13.625792535563654, 51.0];2;[13.616003655829253, 64.0];6700;41.2825494;41.282232;20
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;46;[13.625792535563654, 51.0];5;[13.422038262168346, 30.0];12400;50.068442;46.1041087;50
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;47;[13.625792535563654, 51.0];10;[12.950160874161629, 26.0];43000;100.0750024;70.1775918;100
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;48;[13.026279231510584, 45.0];2;[13.621696564083003, 36.0];16900;69.1723119;69.1718829;20
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;49;[13.026279231510584, 45.0];5;[13.660793679381051, 32.0];13900;53.3728465;53.3725839;50
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;50;[13.026279231510584, 45.0];10;[12.539517780713878, 14.0];45600;100.0221177;44.9211131;100
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;51;[13.64223652059847, 42.0];2;[13.591645945439161, 34.0];16400;68.318525;68.3182163;20
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;52;[13.64223652059847, 42.0];5;[13.545788831283632, 39.0];10500;50.0682706;47.1508351;50
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;53;[13.64223652059847, 42.0];10;[13.141095656821328, 17.0];42700;100.1392974;36.0347775;100
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;54;[13.440054379666586, 73.0];2;[13.635393306292412, 46.0];8300;40.0213706;40.0211248;20
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;55;[13.440054379666586, 73.0];5;[13.586412966046288, 87.0];10300;60.9997283;60.999418;50
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;56;[13.440054379666586, 73.0];10;[13.509320056726086, 24.0];29300;100.1090414;42.1287554;100
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;57;[13.371611720357423, 54.0];2;[13.603921003397023, 44.0];7100;42.4448217;42.4443953;20
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;58;[13.371611720357423, 54.0];5;[13.625140162377944, 62.0];8800;50.9309953;50.9307293;50
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;59;[13.371611720357423, 54.0];10;[13.192590513028305, 15.0];39800;100.0189359;50.4571072;100
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;60;[13.481876266095938, 65.0];2;[13.595133479336925, 63.0];12000;58.0982421;58.0979199;20
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;61;[13.481876266095938, 65.0];5;[13.644082514200836, 34.0];14100;61.4644207;61.4639761;50
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;62;[13.481876266095938, 65.0];10;[13.326035039596107, 17.0];50300;100.1122889;42.8135437;100
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;63;[13.632133425417868, 54.0];2;[13.6125577462526, 46.0];11500;53.6351973;53.6349704;20
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;64;[13.632133425417868, 54.0];5;[13.658190686892102, 48.0];10700;51.934397;51.9340973;50
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;65;[13.632133425417868, 54.0];10;[13.574958790833934, 22.0];36300;100.0638879;74.1835066;100
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;66;[13.624524003464767, 43.0];2;[13.66686540054241, 49.0];20700;82.8294904;82.8289994;20
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;67;[13.624524003464767, 43.0];5;[13.634306765936227, 58.0];9700;59.2509379;59.2502;50
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;68;[13.624524003464767, 43.0];10;[13.197006768745743, 25.0];20200;100.0451265;79.835752;100
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;69;[13.570483583548453, 56.0];2;[13.640716102993608, 59.0];9800;51.1187846;51.1120112;20
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;70;[13.570483583548453, 56.0];5;[13.501531691800428, 49.0];9600;50.1702853;48.3216424;50
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;71;[13.570483583548453, 56.0];10;[13.257376237074892, 21.0];32500;100.0236807;51.3421761;100
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;72;[13.678206510114306, 38.0];2;[13.653815095667095, 29.0];18200;67.5090021;67.5087238;20
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;73;[13.678206510114306, 38.0];5;[13.631010397048504, 43.0];14500;64.2414888;64.2412227;50
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;74;[13.678206510114306, 38.0];10;[13.452137376640188, 26.0];30700;100.037735;88.6105345;100
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;75;[13.67878414927545, 74.0];2;[13.536708209007188, 39.0];16400;75.2491897;75.2455856;20
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;76;[13.67878414927545, 74.0];5;[13.669033218768716, 64.0];26500;115.5324505;115.52567;50
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;77;[13.67878414927545, 74.0];10;[12.99393970802553, 19.0];29700;100.0883025;73.0098978;100
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;78;[13.661769673702011, 53.0];2;[13.621043994722756, 50.0];9400;51.512914;51.5126735;20
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;79;[13.661769673702011, 53.0];5;[13.614516580782258, 84.0];11300;59.0997198;59.0991608;50
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;80;[13.661769673702011, 53.0];10;[13.572011869020727, 10.0];54700;100.0799435;39.8392771;100
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;81;[13.485135849849232, 47.0];2;[13.6700808743442, 43.0];13500;59.3697278;59.3691495;20
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;82;[13.485135849849232, 47.0];5;[13.671706387849163, 37.0];18500;63.0318447;63.0314952;50
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;83;[13.485135849849232, 47.0];10;[13.151425778218877, 20.0];36900;100.0932194;42.3187697;100
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;84;[13.647773752340042, 40.0];2;[13.67217594465959, 57.0];8600;46.949519;46.9492198;20
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;85;[13.647773752340042, 40.0];5;[13.62332785072704, 39.0];14300;60.014586;60.0143522;50
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;86;[13.647773752340042, 40.0];10;[13.482315806499, 16.0];42600;100.0256059;42.8459604;100
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;87;[13.51918618341091, 58.0];2;[13.672826073621582, 87.0];9000;49.5052703;49.505011;20
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;88;[13.51918618341091, 58.0];5;[13.646796757056034, 37.0];10100;52.3829974;52.3827608;50
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;89;[13.51918618341091, 58.0];10;[13.408602361318296, 11.0];51300;100.0343964;48.4158928;100
