variant;run;idle_computed_objectives;predicted_steps;pred_plan_objectives;pred_plan_iter;pred_plan_runtime;runtime_obj_satisfied;max_runtime_if_obj_satisfied
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;72;"[1.5819226715749963, 44.0]";2;"[1.5819226715749963, 41.0]";32900;112.60070300000001;112.6002914;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;73;"[1.5819226715749963, 44.0]";5;"[1.5703871186683038, 46.0]";17000;87.2338862;87.233453;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;74;"[1.5819226715749963, 44.0]";10;"[1.5819226715749963, 25.0]";35700;100.0660466;67.4851998;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;75;"[1.5352604969152397, 55.0]";2;"[1.5819226715749966, 35.0]";19500;72.5610154;72.5607158;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;76;"[1.5352604969152397, 55.0]";5;"[1.5819226715749963, 48.0]";20000;75.80398050000001;75.8036388;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;77;"[1.5352604969152397, 55.0]";10;"[1.547057991722374, 25.0]";47400;100.10180620000001;44.7921978;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;78;"[1.570387118668304, 33.0]";2;"[1.5819226715749963, 29.0]";15900;63.5891857;63.5889205;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;79;"[1.570387118668304, 33.0]";5;"[1.5819226715749966, 46.0]";14700;62.0308186;62.0305419;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;80;"[1.570387118668304, 33.0]";10;"[1.5113892684087562, 77.0]";31300;100.02984230000001;63.1011954;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;81;"[1.558766199952931, 27.0]";2;"[1.6047450300811796, 68.0]";15500;74.2961672;74.2958755;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;82;"[1.558766199952931, 27.0]";5;"[1.5819226715749963, 97.0]";15400;94.4711302;94.470477;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;83;"[1.558766199952931, 27.0]";10;"[1.5587661999529314, 23.0]";47100;100.0014436;68.7824671;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;84;"[1.5819226715749963, 103.0]";2;"[1.5703871186683036, 60.0]";9200;49.0335857;49.0333419;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;85;"[1.5819226715749963, 103.0]";5;"[1.5819226715749966, 40.0]";10300;50.246948800000006;50.2464978;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;86;"[1.5819226715749963, 103.0]";10;"[1.570387118668304, 22.0]";47200;100.1295228;49.8554755;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;87;"[1.570387118668304, 40.0]";2;"[1.5233716411384297, 59.0]";7200;39.1337702;39.1333293;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;88;"[1.570387118668304, 40.0]";5;"[1.5470579917223741, 32.0]";10100;50.054488000000006;46.6741886;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;89;"[1.570387118668304, 40.0]";10;"[1.5233716411384297, 24.0]";33800;100.0414471;54.4151996;100.0
