variant;run;idle_computed_objectives;predicted_steps;pred_plan_objectives;pred_plan_iter;pred_plan_runtime;runtime_obj_satisfied;max_runtime_if_obj_satisfied
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;12;"[1.5832456116050555, 121.0]";2;"[1.583245611605055, 65.0]";15100;70.3075963;70.3070659;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;13;"[1.5832456116050555, 121.0]";5;"[1.55492050529208, 36.0]";9900;50.1596075;49.9566824;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;14;"[1.5832456116050555, 121.0]";10;"[1.5260697523012794, 21.0]";44000;100.1472509;49.6624291;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;15;"[1.5225060562631674, 50.0]";2;"[1.5514230822850719, 51.0]";4400;30.2721544;30.2719141;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;16;"[1.5225060562631674, 50.0]";5;"[1.5225060562631678, 44.0]";10100;50.203433000000004;45.8464438;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;17;"[1.5225060562631674, 50.0]";10;"[1.5656813292274252, 19.0]";44200;100.0866524;45.4340931;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;18;"[1.5891608158916548, 34.0]";2;"[1.5751151241483858, 50.0]";8800;40.1972542;40.1969142;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;19;"[1.5891608158916548, 34.0]";5;"[1.5609430514520835, 37.0]";18100;60.748978300000005;60.7487432;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;20;"[1.5891608158916548, 34.0]";10;"[1.5751151241483858, 99.0]";19000;100.0030993;73.5430588;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;21;"[1.576995111040904, 47.0]";2;"[1.576995111040904, 52.0]";8100;42.7823475;42.781978;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;22;"[1.576995111040904, 47.0]";5;"[1.576995111040904, 42.0]";8800;50.0991827;43.5147105;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;23;"[1.576995111040904, 47.0]";10;"[1.5195840886470005, 18.0]";42900;100.16469260000001;47.5308928;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;24;"[1.5751151241483863, 41.0]";2;"[1.5751151241483856, 92.0]";13000;77.0843308;77.0841048;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;25;"[1.5751151241483863, 41.0]";5;"[1.5891608158916548, 38.0]";18200;65.6493616;65.6487379;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;26;"[1.5751151241483863, 41.0]";10;"[1.5751151241483863, 36.0]";17300;100.1519454;62.942163;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;27;"[1.5844927528867456, 44.0]";2;"[1.598456045187062, 71.0]";4800;37.025582;37.0253572;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;28;"[1.5844927528867456, 44.0]";5;"[1.5704053105826448, 54.0]";9200;51.038383800000005;51.0381505;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;29;"[1.5844927528867456, 44.0]";10;"[1.5844927528867454, 9.0]";49900;100.046974;40.3026956;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;30;"[1.5656813292274254, 44.0]";2;"[1.5656813292274252, 49.0]";6700;43.056341200000006;43.0561104;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;31;"[1.5656813292274254, 44.0]";5;"[1.5798108966378863, 27.0]";11800;50.074121000000005;43.1433849;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;32;"[1.5656813292274254, 44.0]";10;"[1.5514230822850719, 85.0]";15900;100.42908480000001;75.4570359;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;33;"[1.5751151241483863, 45.0]";2;"[1.589160815891655, 61.0]";4100;34.1088083;34.1082223;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;34;"[1.5751151241483863, 45.0]";5;"[1.5891608158916548, 39.0]";9700;50.0265877;42.6510683;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;35;"[1.5751151241483863, 45.0]";10;"[1.5751151241483863, 19.0]";38300;100.0301496;49.552065;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;36;"[1.5466411236715831, 72.0]";2;"[1.589160815891655, 54.0]";6900;45.592896100000004;45.5926226;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;37;"[1.5466411236715831, 72.0]";5;"[1.5322057045278392, 50.0]";11100;50.2447822;41.6788512;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;38;"[1.5466411236715831, 72.0]";10;"[1.560943051452084, 15.0]";49400;100.0030524;43.1334224;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;39;"[1.5437648384851919, 94.0]";2;"[1.5722909290052207, 133.0]";10200;71.21622640000001;71.2158981;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;40;"[1.5437648384851919, 94.0]";5;"[1.586361626451089, 29.0]";10600;50.1627352;37.0605764;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;41;"[1.5437648384851919, 94.0]";10;"[1.4548344269629254, 21.0]";20900;100.21560860000001;50.0918484;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;42;"[1.5832456116050555, 33.0]";2;"[1.5405626677721787, 40.0]";8700;42.2545073;42.2540142;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;43;"[1.5832456116050555, 33.0]";5;"[1.5832456116050553, 48.0]";10800;52.5958959;52.5956566;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;44;"[1.5832456116050555, 33.0]";10;"[1.5691469727919756, 21.0]";26400;100.15622060000001;43.4014799;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;45;"[1.621461008618195, 49.0]";2;"[1.5798108966378863, 23.0]";18600;75.47551990000001;75.4751975;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;46;"[1.621461008618195, 49.0]";5;"[1.5656813292274252, 69.0]";7800;50.074777000000005;46.5331863;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;47;"[1.621461008618195, 49.0]";10;"[1.5798108966378863, 20.0]";30500;100.0886296;42.4447048;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;48;"[1.5666272650679613, 92.0]";2;"[1.523478800089121, 38.0]";8000;46.188008700000005;46.1872587;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;49;"[1.5666272650679613, 92.0]";5;"[1.5807483772247768, 90.0]";7200;50.2005124;46.4293393;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;50;"[1.5666272650679613, 92.0]";10;"[1.5379961309331802, 15.0]";32100;100.00881600000001;56.8175988;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;51;"[1.5832456116050553, 35.0]";2;"[1.583245611605055, 43.0]";8100;45.908206;45.9079588;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;52;"[1.5832456116050553, 35.0]";5;"[1.5549205052920798, 34.0]";14600;58.6349619;58.6342608;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;53;"[1.5832456116050553, 35.0]";10;"[1.5832456116050557, 40.0]";28400;100.0617083;57.4022285;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;54;"[1.575115124148386, 82.0]";2;"[1.5609430514520835, 48.0]";4600;35.3235575;35.323319;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;55;"[1.575115124148386, 82.0]";5;"[1.5176329847967882, 26.0]";10500;50.067219900000005;39.7123176;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;56;"[1.575115124148386, 82.0]";10;"[1.5466411236715834, 13.0]";35500;100.00362650000001;46.5173221;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;57;"[1.5195840886470005, 122.0]";2;"[1.5628400864459768, 52.0]";10400;54.82186900000001;54.8214942;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;58;"[1.5195840886470005, 122.0]";5;"[1.576995111040904, 74.0]";7500;55.67901560000001;55.6787702;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;59;"[1.5195840886470005, 122.0]";10;"[1.5048891514077343, 30.0]";25900;100.3228418;47.7707187;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;60;"[1.527363580216852, 38.0]";2;"[1.5561903466676976, 59.0]";4500;42.647336800000005;42.6469891;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;61;"[1.527363580216852, 38.0]";5;"[1.5704053105826448, 39.0]";8300;55.56528;55.5649665;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;62;"[1.527363580216852, 38.0]";10;"[1.5418443341068135, 18.0]";28100;100.0374197;45.1293994;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;63;"[1.5807483772247768, 40.0]";2;"[1.5379961309331804, 39.0]";8300;51.0033673;51.0031049;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;64;"[1.5807483772247768, 40.0]";5;"[1.5807483772247768, 60.0]";9800;68.2566688;68.2558352;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;65;"[1.5807483772247768, 40.0]";10;"[1.5807483772247766, 40.0]";21000;100.069502;58.2602215;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;66;"[1.5891608158916553, 60.0]";2;"[1.5322057045278392, 39.0]";10700;67.947569;67.9473473;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;67;"[1.5891608158916553, 60.0]";5;"[1.5751151241483863, 56.0]";6800;50.2345538;46.6912891;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;68;"[1.5891608158916553, 60.0]";10;"[1.5029189705698587, 24.0]";22300;100.105784;72.4544347;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;69;"[1.589160815891655, 57.0]";2;"[1.589160815891655, 37.0]";9000;54.856104;54.8558551;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;70;"[1.589160815891655, 57.0]";5;"[1.5466411236715834, 42.0]";8100;50.035693300000005;46.0748198;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;71;"[1.589160815891655, 57.0]";10;"[1.5466411236715825, 24.0]";22500;100.16433400000001;59.0202605;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;72;"[1.5379961309331804, 42.0]";2;"[1.5666272650679613, 27.0]";15600;77.5730035;77.5726539;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;73;"[1.5379961309331804, 42.0]";5;"[1.5807483772247768, 56.0]";12800;75.7059789;75.7057248;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;74;"[1.5379961309331804, 42.0]";10;"[1.53799613093318, 20.0]";30100;100.15026350000001;68.2987293;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;75;"[1.586361626451089, 36.0]";2;"[1.586361626451089, 49.0]";12300;66.0989177;66.0986741;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;76;"[1.586361626451089, 36.0]";5;"[1.5580931682629426, 41.0]";7700;50.225877700000005;50.2256481;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;77;"[1.586361626451089, 36.0]";10;"[1.499958847172107, 17.0]";32700;100.04932670000001;35.7324889;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;78;"[1.576995111040904, 40.0]";2;"[1.562840086445977, 62.0]";11400;65.10201980000001;65.1016611;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;79;"[1.576995111040904, 40.0]";5;"[1.5048891514077343, 37.0]";11300;59.775255800000004;59.7747929;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;80;"[1.576995111040904, 40.0]";10;"[1.576995111040904, 27.0]";22100;100.2511683;41.3958528;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;81;"[1.586050300449376, 52.0]";2;"[1.5719768163402132, 43.0]";10200;55.3014148;55.3009107;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;82;"[1.586050300449376, 52.0]";5;"[1.5577761927397236, 52.0]";7300;50.3511923;42.8729195;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;83;"[1.586050300449376, 52.0]";10;"[1.5434449203720302, 39.0]";21500;100.17336350000001;54.4403588;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;84;"[1.5675726300931907, 86.0]";2;"[1.495012283693703, 78.0]";5400;43.965201300000004;43.9649109;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;85;"[1.5675726300931907, 86.0]";5;"[1.567572630093191, 32.0]";16100;81.16044190000001;81.160188;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;86;"[1.5675726300931907, 86.0]";10;"[1.553331743760115, 22.0]";28700;100.1630495;53.8788595;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;87;"[1.4966629547095762, 55.0]";2;"[1.6384274303259339, 55.0]";8400;59.584608900000006;59.5841268;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;88;"[1.4966629547095762, 55.0]";5;"[1.5691469727919758, 51.0]";6500;52.110437000000005;52.1102017;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;89;"[1.4966629547095762, 55.0]";10;"[1.5691469727919758, 25.0]";26200;100.1341405;51.0760011;100.0
