variant;run;idle_computed_objectives;predicted_steps;pred_plan_objectives;pred_plan_iter;pred_plan_runtime;runtime_obj_satisfied;max_runtime_if_obj_satisfied
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;37;"[1.5704053105826448, 36.0]";5;"[1.5418443341068138, 21.0]";13300;50.0920021;31.504458999;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;38;"[1.5704053105826448, 36.0]";10;"[1.468012850214555, 14.0]";40900;100.050118299;39.6336381;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;39;"[1.528979325490629, 86.0]";2;"[1.586050300449376, 43.0]";6200;36.798522500000004;36.798191699;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;40;"[1.528979325490629, 86.0]";5;"[1.423610433604175, 49.0]";9600;50.089582;41.386834199;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;41;"[1.528979325490629, 86.0]";10;"[1.4996295838935991, 7.0]";58100;100.00434680000001;35.980498299;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;42;"[1.5628400864459766, 51.0]";2;"[1.5628400864459768, 59.0]";5300;37.078222000000004;37.0779875;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;43;"[1.5628400864459766, 51.0]";5;"[1.548555679127497, 33.0]";10800;50.00739960000001;47.275800299;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;44;"[1.586050300449376, 51.0]";2;"[1.5434449203720304, 65.0]";4400;34.948993800000004;34.948676;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;45;"[1.586050300449376, 51.0]";5;"[1.5577761927397231, 26.0]";10000;50.0772672;37.4436609;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;46;"[1.586050300449376, 51.0]";10;"[1.5434449203720302, 12.0]";45100;100.02139770000001;45.996556999;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;47;"[1.5628400864459768, 74.0]";2;"[1.534138275030507, 40.0]";5800;38.553394100000006;38.5530283;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;48;"[1.5628400864459768, 74.0]";5;"[1.4291497947389797, 21.0]";13300;50.176371799;32.4503922;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;49;"[1.5628400864459768, 74.0]";10;"[1.4135150127812663, 17.0]";35500;100.10402420000001;43.2537006;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;50;"[1.5666272650679616, 60.0]";2;"[1.6360144283827522, 59.0]";8800;49.401849399;49.4015612;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;51;"[1.5666272650679616, 60.0]";5;"[1.580748377224777, 23.0]";11600;50.039037499;39.7048243;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;52;"[1.5666272650679616, 60.0]";10;"[1.417701147354363, 17.0]";36500;100.171646601;32.7572538;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;53;"[1.589160815891655, 33.0]";2;"[1.5891608158916546, 36.0]";10800;48.1907;48.1904753;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;54;"[1.589160815891655, 33.0]";5;"[1.5751151241483863, 31.0]";10800;50.0110201;32.2733269;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;55;"[1.589160815891655, 33.0]";10;"[1.4425628770771095, 12.0]";35400;100.0430714;33.369454;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;56;"[1.5844927528867458, 32.0]";2;"[1.5844927528867458, 86.0]";9100;55.627268299;55.6269188;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;57;"[1.5844927528867458, 32.0]";5;"[1.5844927528867458, 30.0]";10000;50.1873949;35.561564499;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;58;"[1.5844927528867458, 32.0]";10;"[1.5561903466676978, 14.0]";28900;100.08276280000001;45.783123501;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;59;"[1.5704053105826448, 60.0]";2;"[1.5844927528867458, 34.0]";7100;45.2064175;45.2061186;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;60;"[1.5704053105826448, 60.0]";5;"[1.5561903466676974, 38.0]";11900;77.893517499;77.8930407;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;61;"[1.5704053105826448, 60.0]";10;"[1.5561903466676972, 6.0]";70500;100.00288040000001;41.017635899;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;62;"[1.5798108966378859, 45.0]";2;"[1.565681329227425, 74.0]";5600;40.9888819;40.988658301;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;63;"[1.5798108966378859, 45.0]";5;"[1.5514230822850723, 38.0]";11100;50.0696347;35.675171401;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;64;"[1.5798108966378859, 45.0]";10;"[1.5798108966378863, 18.0]";35700;100.0130577;38.8510962;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;65;"[1.5860503004493764, 72.0]";2;"[1.528979325490629, 38.0]";4200;27.454255800000002;27.454029301;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;66;"[1.5860503004493764, 72.0]";5;"[1.3759844960366863, 19.0]";13700;50.099235701000005;27.3140163;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;67;"[1.5860503004493764, 72.0]";10;"[1.5860503004493758, 15.0]";41100;100.177292999;35.570391899;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;68;"[1.576995111040904, 107.0]";2;"[1.5628400864459768, 33.0]";6800;39.482266299;39.481920499;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;69;"[1.576995111040904, 107.0]";5;"[1.5628400864459768, 18.0]";12800;50.0464823;43.736616901;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;70;"[1.576995111040904, 107.0]";10;"[1.5628400864459768, 9.0]";54500;100.09897019900001;34.0654138;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;71;"[1.580748377224777, 74.0]";2;"[1.5379961309331802, 66.0]";5600;33.891972899;33.891749199;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;72;"[1.580748377224777, 74.0]";5;"[1.5666272650679613, 20.0]";12800;50.122184000000004;36.2544599;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;73;"[1.580748377224777, 74.0]";10;"[1.3370319072436738, 14.0]";33300;100.05711960000001;39.111503799;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;74;"[1.5832456116050553, 59.0]";2;"[1.4817407180595243, 61.0]";3600;29.052137299;29.051869301;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;75;"[1.5832456116050553, 59.0]";5;"[1.5260697523012792, 23.0]";14000;50.1121217;32.5313993;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;76;"[1.5832456116050553, 59.0]";10;"[1.5549205052920798, 10.0]";60700;100.0188797;25.495934201;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;77;"[1.4800734049197077, 58.0]";2;"[1.5675726300931907, 52.0]";5200;36.219359099;36.2190684;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;78;"[1.4800734049197077, 58.0]";5;"[1.5816853021577106, 59.0]";8000;50.2334997;49.449974701;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;79;"[1.4800734049197077, 58.0]";10;"[1.5389590838382918, 24.0]";30600;100.0006802;52.4847437;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;80;"[1.5195840886470005, 114.0]";2;"[1.576995111040904, 39.0]";8100;45.303180600000005;45.302861501;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;81;"[1.5195840886470005, 114.0]";5;"[1.6323882375295071, 46.0]";13100;57.5191443;57.5189087;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;82;"[1.5195840886470005, 114.0]";10;"[1.534138275030507, 14.0]";47500;100.1036517;34.636254299;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;83;"[1.552377706362043, 94.0]";2;"[1.552377706362043, 64.0]";4800;38.366726199000006;38.3659506;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;84;"[1.552377706362043, 94.0]";5;"[1.5523777063620432, 41.0]";7900;50.2610887;43.0925344;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;85;"[1.552377706362043, 94.0]";10;"[1.5234788000891208, 17.0]";33800;100.06915400000001;46.6697283;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;86;"[1.779998612844514, 47.0]";2;"[1.5675726300931903, 44.0]";5900;35.100997400000004;35.100539401;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;87;"[1.779998612844514, 47.0]";5;"[1.0809232450680275, 14.0]";17300;50.1058439;29.8601673;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;88;"[1.779998612844514, 47.0]";10;"[1.524450923212666, 13.0]";47200;100.04227730000001;32.8940822;100.0
