variant,run,initial_planning_time,initial_planning_evaluations,initial_planning_objective,initial_post_disturbance_std,last_replanning_time,last_replanning_evaluations,overall_replanning_time,overall_replanning_evaluations,final_objective_value,failed_executions
NSGAII_EvaluationReplanningStrategy-10000_1,10,58.027154100000004,10000.0,15.114231703927262,29.098464927844983,48.5694366,10000.0,106.59659070000001,20000.0,21.454237285922357,0
NSGAII_EvaluationReplanningStrategy-10000_1,11,47.844602,10000.0,17.219756095833645,29.710003324144225,42.2954712,10000.0,90.1400732,20000.0,19.950682997484467,0
NSGAII_EvaluationReplanningStrategy-10000_1,12,44.8830809,10000.0,15.354478174135387,28.689445751367536,41.984238000000005,10000.0,86.86731890000001,20000.0,20.24110864895604,0
NSGAII_EvaluationReplanningStrategy-10000_1,13,46.6737723,10000.0,15.419468213917106,29.099714576431015,49.639749300000005,10000.0,96.3135216,20000.0,19.705853474463492,0
NSGAII_EvaluationReplanningStrategy-10000_1,14,50.0287469,10000.0,15.086417732516887,30.14559710460863,42.2140548,10000.0,92.2428017,20000.0,19.444857400835907,0
NSGAII_EvaluationReplanningStrategy-10000_1,15,40.3317135,10000.0,16.479077644091614,29.944687300432122,42.403347100000005,10000.0,82.7350606,20000.0,20.684485342504843,0
NSGAII_EvaluationReplanningStrategy-10000_1,16,38.2364356,10000.0,15.98374173965533,29.801048292616194,40.681070500000004,10000.0,78.9175061,20000.0,21.138347902949175,0
NSGAII_EvaluationReplanningStrategy-10000_1,17,37.191375900000004,10000.0,14.524462124292246,31.144716862250522,37.326609000000005,10000.0,74.51798490000002,20000.0,19.749170920980852,0
NSGAII_EvaluationReplanningStrategy-10000_1,18,41.4166764,10000.0,15.832877186411825,31.46069304086561,40.2322846,10000.0,81.648961,20000.0,20.06971321244407,0
NSGAII_EvaluationReplanningStrategy-10000_1,19,61.220086300000006,10000.0,17.417232845661793,29.732026308843327,38.4401183,10000.0,99.66020460000001,20000.0,21.881347957330053,0
NSGAII_EvaluationReplanningStrategy-10000_1,20,40.752814,10000.0,17.334358944016362,29.69041362387908,49.3679143,10000.0,90.1207283,20000.0,19.79974121209961,0
NSGAII_EvaluationReplanningStrategy-10000_1,21,42.3437436,10000.0,16.104657711357916,29.419114492463244,41.9601543,10000.0,84.30389790000001,20000.0,21.1047760056328,0
NSGAII_EvaluationReplanningStrategy-10000_1,22,40.822704900000005,10000.0,16.642115250171777,30.278596209694925,38.9704259,10000.0,79.7931308,20000.0,21.3182108935642,0
NSGAII_EvaluationReplanningStrategy-10000_1,23,40.048369400000006,10000.0,15.192103211866355,31.458381269005493,40.295256,10000.0,80.34362540000001,20000.0,19.63004948988175,0
NSGAII_EvaluationReplanningStrategy-10000_1,24,39.2419725,10000.0,18.237324365158393,29.03904467613353,42.2897357,10000.0,81.5317082,20000.0,19.345488721774323,0
NSGAII_EvaluationReplanningStrategy-10000_1,25,45.011895800000005,10000.0,15.826559954709046,29.50797622943709,55.1145511,10000.0,100.1264469,20000.0,20.167316657330115,0
NSGAII_EvaluationReplanningStrategy-10000_1,26,43.085963,10000.0,14.341548033598047,29.080964209235614,45.622355600000006,10000.0,88.70831860000001,20000.0,19.528830139349626,0
NSGAII_EvaluationReplanningStrategy-10000_1,27,40.217867600000005,10000.0,14.62326912834473,30.94559341919485,43.940719800000004,10000.0,84.15858740000002,20000.0,18.97061668793772,0
NSGAII_EvaluationReplanningStrategy-10000_1,28,43.927248000000006,10000.0,15.931101656822104,30.88619472828254,35.033116,10000.0,78.960364,20000.0,20.4235320441158,0
NSGAII_EvaluationReplanningStrategy-10000_1,29,39.6375782,10000.0,14.896979559628857,29.72652209227442,40.2792155,10000.0,79.9167937,20000.0,20.430652712234473,0
NSGAII_NaivePlanningStrategy_2,0,43.1331884,10000.0,16.569852141766383,29.501197622419067,43.1331884,10000.0,43.1331884,10000.0,21.35910977189672,0
NSGAII_NaivePlanningStrategy_2,1,43.9792812,10000.0,15.87828706126703,27.83380428825755,43.9792812,10000.0,43.9792812,10000.0,20.876100455974385,0
NSGAII_NaivePlanningStrategy_2,2,49.279059800000006,10000.0,15.786069808536892,30.115425332795922,49.279059800000006,10000.0,49.279059800000006,10000.0,20.812424769675168,0
NSGAII_NaivePlanningStrategy_2,3,47.5392852,10000.0,15.388307249337076,30.72151640541094,47.5392852,10000.0,47.5392852,10000.0,20.477764599076888,2
NSGAII_NaivePlanningStrategy_2,4,43.8897284,10000.0,14.174625215503935,29.66652118700207,43.8897284,10000.0,43.8897284,10000.0,20.23032663360825,1
NSGAII_NaivePlanningStrategy_2,5,41.515111000000005,10000.0,17.08800749063506,30.73571696773415,41.515111000000005,10000.0,41.515111000000005,10000.0,21.727082540057683,0
NSGAII_NaivePlanningStrategy_2,6,45.2109965,10000.0,16.711672567400306,28.609482332591107,45.2109965,10000.0,45.2109965,10000.0,21.459321502294593,0
NSGAII_NaivePlanningStrategy_2,7,61.144253600000006,10000.0,17.708754896942924,28.578961226632927,61.144253600000006,10000.0,61.144253600000006,10000.0,22.174365364962377,0
NSGAII_NaivePlanningStrategy_2,8,51.910470000000004,10000.0,15.610253040870285,30.022911361351518,51.910470000000004,10000.0,51.910470000000004,10000.0,20.691516207740957,0
NSGAII_NaivePlanningStrategy_2,9,42.3251189,10000.0,13.811589336495636,28.655203038139938,42.3251189,10000.0,42.3251189,10000.0,19.49435179907544,0
NSGAII_NaivePlanningStrategy_2,10,45.250371300000005,10000.0,14.943895074578114,28.65203034647294,45.250371300000005,10000.0,45.250371300000005,10000.0,20.23931204527752,0
NSGAII_NaivePlanningStrategy_2,11,45.678538,10000.0,14.031393373432305,29.283453709510162,45.678538,10000.0,45.678538,10000.0,19.63653198581033,0
NSGAII_NaivePlanningStrategy_2,12,45.645116900000005,10000.0,15.557634781675523,30.73690005178447,45.645116900000005,10000.0,45.645116900000005,10000.0,20.655457726332223,0
NSGAII_NaivePlanningStrategy_2,13,42.2832474,10000.0,16.33646228532971,30.47670835352984,42.2832474,10000.0,42.2832474,10000.0,21.19504074226128,0
NSGAII_NaivePlanningStrategy_2,14,44.596592900000005,10000.0,13.823168956501979,29.962290349290832,44.596592900000005,10000.0,44.596592900000005,10000.0,19.501811740374915,0
NSGAII_NaivePlanningStrategy_2,15,40.3509589,10000.0,16.47057983193063,29.333082893997272,40.3509589,10000.0,40.3509589,10000.0,21.289193316471994,0
NSGAII_NaivePlanningStrategy_2,16,50.9379762,10000.0,15.05722417977497,31.266489864226074,50.9379762,10000.0,50.9379762,10000.0,20.31552758746434,0
NSGAII_NaivePlanningStrategy_2,17,40.4565774,10000.0,14.950585272824606,28.636796533524468,40.4565774,10000.0,40.4565774,10000.0,20.243803255513377,0
NSGAII_NaivePlanningStrategy_2,18,40.25253,10000.0,15.992498241363043,28.686910655823613,40.25253,10000.0,40.25253,10000.0,20.955206063339602,0
NSGAII_NaivePlanningStrategy_2,19,38.5644779,10000.0,15.549919613940132,29.695924533246934,38.5644779,10000.0,38.5644779,10000.0,20.650175594074636,0
NSGAII_NaivePlanningStrategy_2,20,44.980409900000005,10000.0,14.188727920430358,30.69961100246189,44.980409900000005,10000.0,44.980409900000005,10000.0,19.739041315781165,0
NSGAII_NaivePlanningStrategy_2,21,39.4632086,10000.0,16.33646228532971,30.732759058354045,39.4632086,10000.0,39.4632086,10000.0,21.195040742261284,0
NSGAII_NaivePlanningStrategy_2,22,38.013824400000004,10000.0,15.607690412101336,29.63095321500393,38.013824400000004,10000.0,38.013824400000004,10000.0,20.689758715424386,0
NSGAII_NaivePlanningStrategy_2,23,39.012519600000005,10000.0,14.506550244630871,29.41664227907744,39.012519600000005,10000.0,39.012519600000005,10000.0,19.94794879572897,0
NSGAII_NaivePlanningStrategy_2,24,37.3575114,10000.0,14.12515486640766,30.236533099618036,37.3575114,10000.0,37.3575114,10000.0,19.763895624292648,1
NSGAII_NaivePlanningStrategy_2,25,39.4106103,10000.0,16.70808187674456,29.36901161045782,39.4106103,10000.0,39.4106103,10000.0,21.43812931273977,1
NSGAII_NaivePlanningStrategy_2,26,40.285850200000006,10000.0,15.895911424010892,29.395001542821515,40.285850200000006,10000.0,40.285850200000006,10000.0,20.92481622103997,1
NSGAII_NaivePlanningStrategy_2,27,35.2209239,10000.0,14.628738838327793,29.596571166156867,35.2209239,10000.0,35.2209239,10000.0,20.0434239334303,1
NSGAII_NaivePlanningStrategy_2,28,48.6471889,10000.0,13.733171520082315,29.767473512860352,48.6471889,10000.0,48.6471889,10000.0,19.443922333276262,1
NSGAII_NaivePlanningStrategy_2,29,43.9311695,10000.0,16.088505213350306,30.07615677927567,43.9311695,10000.0,43.9311695,10000.0,21.021909074987096,0
