variant,run,seconds,evaluations,objective_value
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,34.011,6200,17.250895293571062
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,34.784,6300,17.250895293571062
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,35.511,6400,17.250895293571062
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,36.169,6500,17.250895293571062
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,36.791,6600,17.17272486645154
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,37.383,6700,17.04413328212506
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,38.053,6800,16.57689320800952
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,38.663,6900,16.57689320800952
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,39.258,7000,16.57689320800952
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,39.878,7100,16.57689320800952
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,40.475,7200,16.57689320800952
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,41.189,7300,16.57689320800952
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,41.851,7400,16.57689320800952
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,42.482,7500,16.57689320800952
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,43.164,7600,16.57689320800952
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,43.847,7700,16.574699428859184
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,44.547,7800,16.574699428859184
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,45.172,7900,16.574699428859184
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,45.739,8000,16.574699428859184
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,46.362,8100,16.574699428859184
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,46.991,8200,16.574699428859184
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,47.725,8300,16.574699428859184
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,48.512,8400,16.44143123809557
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,49.209,8500,16.30372872222591
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,49.876,8600,16.30372872222591
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,50.482,8700,16.30372872222591
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,51.215,8800,16.30372872222591
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,51.988,8900,16.30372872222591
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,52.563,9000,16.30372872222591
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,53.213,9100,16.020235138233698
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,53.827,9200,16.020235138233698
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,54.502,9300,16.020235138233698
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,55.147,9400,16.020235138233698
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,55.766,9500,16.020235138233698
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,56.34,9600,16.020235138233698
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,56.937,9700,15.936029141332183
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,57.585,9800,15.936029141332183
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,58.2,9900,15.936029141332183
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,58.76,10000,15.936029141332183
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,0,0,30.539285091244317
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,2.908,100,27.483428515656605
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,6.245,200,27.483428515656605
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,9.361,300,27.483428515656605
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,12.239,400,27.483428515656605
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,14.952,500,27.281574322620408
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,17.852,600,26.521221815964104
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,20.328,700,25.038020675341794
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,22.612,800,24.64719654485397
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,24.784,900,24.64719654485397
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,26.748,1000,24.64719654485397
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,28.708,1100,24.64719654485397
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,30.6,1200,24.630962172043972
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,32.336,1300,24.630962172043972
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,34.122,1400,24.630962172043972
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,35.817,1500,24.630962172043972
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,37.295,1600,23.395273945290885
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,38.844,1700,23.395273945290885
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,40.309,1800,23.395273945290885
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,41.745,1900,22.718689288231545
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,43.192,2000,22.718689288231545
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,44.642,2100,22.482977950455343
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,46.102,2200,22.482977950455343
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,47.495,2300,22.482977950455343
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,48.708,2400,22.482977950455343
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,50.015,2500,22.482977950455343
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,51.225,2600,21.569185243446626
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,52.357,2700,21.569185243446626
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,53.533,2800,21.569185243446626
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,54.618,2900,21.569185243446626
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,55.77,3000,21.569185243446626
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,57.045,3100,21.569185243446626
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,58.202,3200,21.569185243446626
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,59.418,3300,21.569185243446626
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,60.562,3400,21.569185243446626
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,61.594,3500,21.569185243446626
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,62.792,3600,21.569185243446626
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,64.064,3700,21.266976689709825
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,65.188,3800,21.088401104802248
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,66.326,3900,21.07805250777835
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,67.551,4000,20.826397743613906
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,68.645,4100,20.826397743613906
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,69.746,4200,20.52211063203267
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,70.75,4300,20.52211063203267
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,71.885,4400,19.900496276880023
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,72.957,4500,19.57718354877635
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,74.133,4600,19.194524012491573
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,75.095,4700,19.194524012491573
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,76.136,4800,19.168931474766598
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,77.147,4900,19.034722513265717
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,78.162,5000,18.81181271224709
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,79.185,5100,18.549999443095487
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,80.212,5200,18.549999443095487
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,81.131,5300,18.549999443095487
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,82.079,5400,18.549999443095487
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,83.069,5500,18.432992340137567
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,83.855,5600,18.432992340137567
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,84.692,5700,18.432992340137567
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,85.539,5800,18.343012721537303
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,86.389,5900,18.343012721537303
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,87.477,6000,17.825230516748064
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,88.472,6100,17.55284818309675
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,89.359,6200,17.46562148577306
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,90.167,6300,17.46562148577306
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,91.129,6400,17.46562148577306
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,92.051,6500,17.46562148577306
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,93.024,6600,17.371678290009008
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,93.926,6700,17.273014351681308
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,94.909,6800,16.981078434345342
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,95.755,6900,16.981078434345342
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,96.524,7000,16.981078434345342
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,97.409,7100,16.981078434345342
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,98.254,7200,16.981078434345342
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,99.172,7300,16.981078434345342
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,100.025,7400,16.981078434345342
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,100.953,7500,16.85210338295348
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,101.715,7600,16.575796354727228
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,102.604,7700,16.575796354727228
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,103.478,7800,16.575796354727228
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,104.47,7900,16.575796354727228
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,105.239,8000,16.50654766153357
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,106.089,8100,16.50654766153357
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,106.92,8200,16.475677038722797
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,107.838,8300,16.475677038722797
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,108.739,8400,16.475677038722797
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,109.685,8500,16.475677038722797
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,110.575,8600,16.475677038722797
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,111.502,8700,16.475677038722797
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,112.335,8800,16.475677038722797
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,113.132,8900,16.41597689815203
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,113.933,9000,16.41597689815203
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,114.739,9100,16.41597689815203
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,115.534,9200,16.41597689815203
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,116.231,9300,16.41597689815203
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,116.961,9400,16.41597689815203
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,117.694,9500,16.41597689815203
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,118.531,9600,16.41597689815203
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,119.263,9700,16.41597689815203
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,120.016,9800,16.41597689815203
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,120.734,9900,16.41597689815203
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,121.583,10000,16.41597689815203
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,0,0,31.128950676949163
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,2.783,100,27.51912933467996
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,6.244,200,27.355450300754054
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,9.315,300,27.355450300754054
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,12.007,400,27.052016010788066
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,14.758,500,26.543150584947647
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,17.209,600,26.543150584947647
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,19.712,700,25.8561180956308
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,22.151,800,23.359497334114007
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,24.519,900,23.359497334114007
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,26.547,1000,23.359497334114007
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,28.563,1100,23.359497334114007
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,30.359,1200,23.359497334114007
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,32.22,1300,23.359497334114007
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,33.981,1400,23.359497334114007
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,35.814,1500,23.359497334114007
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,37.444,1600,23.293243797538597
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,39.125,1700,22.796186428928838
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,40.636,1800,22.064218818397254
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,41.923,1900,22.064218818397254
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,43.037,2000,22.064218818397254
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,44.137,2100,22.064218818397254
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,45.354,2200,21.81977266927506
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,46.497,2300,21.81977266927506
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,47.584,2400,21.761365416567692
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,48.78,2500,21.761365416567692
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,49.885,2600,21.585195416234356
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,50.972,2700,21.37017308120506
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,51.984,2800,21.37017308120506
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,52.979,2900,21.37017308120506
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,53.967,3000,21.37017308120506
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,54.795,3100,21.0219090749871
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,55.704,3200,21.0219090749871
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,56.692,3300,20.890030838410752
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,57.51,3400,20.890030838410752
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,58.339,3500,20.890030838410752
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,59.221,3600,20.581384511974704
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,60.052,3700,20.581384511974704
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,60.824,3800,20.525654175661323
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,61.585,3900,20.50261019464079
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,62.445,4000,20.35218834051842
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,63.319,4100,20.30299412027531
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,64.058,4200,20.30299412027531
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,64.864,4300,19.865747755478463
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,65.647,4400,19.815345918865447
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,66.397,4500,19.813510708896857
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,67.282,4600,19.813510708896857
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,68.012,4700,19.774931956502346
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,68.746,4800,19.08051665187501
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,69.47,4900,19.08051665187501
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,70.146,5000,19.08051665187501
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,70.903,5100,19.05190821444326
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,71.604,5200,19.05190821444326
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,72.256,5300,18.86778705703857
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,72.914,5400,18.680878100656038
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,73.553,5500,18.680878100656038
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,74.267,5600,18.54607842087886
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,74.902,5700,17.8700543640809
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,75.492,5800,17.8700543640809
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,76.146,5900,17.8700543640809
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,76.732,6000,17.530045046686077
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,77.334,6100,17.530045046686077
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,78.045,6200,17.342347730148546
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,78.646,6300,17.065454932878755
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,79.239,6400,17.065454932878755
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,79.835,6500,17.065454932878755
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,80.457,6600,17.065454932878755
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,81.194,6700,16.664407560391787
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,81.784,6800,16.664407560391787
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,82.417,6900,16.664407560391787
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,83.103,7000,16.664407560391787
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,83.653,7100,16.603195948445567
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,84.275,7200,16.603195948445567
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,84.953,7300,16.603195948445567
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,85.586,7400,16.603195948445567
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,86.226,7500,16.603195948445567
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,86.817,7600,16.488914382719717
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,87.379,7700,16.4215138066647
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,87.997,7800,16.4215138066647
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,88.685,7900,16.4215138066647
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,89.255,8000,16.4215138066647
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,89.817,8100,16.4215138066647
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,90.436,8200,16.4215138066647
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,91.038,8300,16.4215138066647
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,91.632,8400,16.4215138066647
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,92.23,8500,16.153601548113244
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,92.828,8600,16.153601548113244
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,93.397,8700,16.13783604037777
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,93.988,8800,16.101742629370253
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,94.533,8900,16.101742629370253
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,95.083,9000,16.101742629370253
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,95.63,9100,15.560811128447213
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,96.228,9200,15.560811128447213
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,96.762,9300,15.560811128447213
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,97.306,9400,15.560811128447213
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,97.855,9500,15.560811128447213
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,98.408,9600,15.328901024260356
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,98.917,9700,15.328901024260356
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,99.519,9800,15.328901024260356
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,100.047,9900,15.167930501636645
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,100.537,10000,15.167930501636645
NSGAII_PlanningStrategy-ReplanningStrategy_0,4,0,0,32.282738524040525
NSGAII_PlanningStrategy-ReplanningStrategy_0,4,2.891,100,29.528302713786726
NSGAII_PlanningStrategy-ReplanningStrategy_0,4,6.358,200,29.515369297933383
NSGAII_PlanningStrategy-ReplanningStrategy_0,4,9.454,300,27.96414469333457
NSGAII_PlanningStrategy-ReplanningStrategy_0,4,12.532,400,25.42498283315282
NSGAII_PlanningStrategy-ReplanningStrategy_0,4,15.182,500,25.42498283315282
NSGAII_PlanningStrategy-ReplanningStrategy_0,4,17.541,600,25.42498283315282
NSGAII_PlanningStrategy-ReplanningStrategy_0,4,19.949,700,25.42498283315282
NSGAII_PlanningStrategy-ReplanningStrategy_0,4,22.217,800,25.42498283315282
NSGAII_PlanningStrategy-ReplanningStrategy_0,4,24.216,900,25.42498283315282
NSGAII_PlanningStrategy-ReplanningStrategy_0,4,26.357,1000,25.216746370629604
NSGAII_PlanningStrategy-ReplanningStrategy_0,4,28.187,1100,24.642770049295986
NSGAII_PlanningStrategy-ReplanningStrategy_0,4,29.843,1200,24.0906003410747
NSGAII_PlanningStrategy-ReplanningStrategy_0,4,31.453,1300,23.527792603501677
NSGAII_PlanningStrategy-ReplanningStrategy_0,4,33.075,1400,22.718689288231545
