variant;run;idle_computed_objectives;predicted_steps;pred_plan_objectives;pred_plan_iter;pred_plan_runtime;runtime_obj_satisfied;max_runtime_if_obj_satisfied
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;48;"[13.60991374205273, 46.0]";2;"[13.576474548166942, 62.0]";4200;41.199173300000005;41.1946806;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;49;"[13.60991374205273, 46.0]";5;"[13.648600570046044, 52.0]";16600;84.0425584;84.0356967;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;50;"[13.60991374205273, 46.0]";10;"[13.352314313281468, 29.0]";17500;100.0586088;67.5702792;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;51;"[13.647268367123784, 41.0]";2;"[13.641938254472603, 33.0]";18000;79.5524439;79.5463496;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;52;"[13.647268367123784, 41.0]";5;"[13.623266437596826, 51.0]";13600;79.47674640000001;79.4631745;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;53;"[13.647268367123784, 41.0]";10;"[13.416161464060876, 20.0]";34800;100.1257503;60.4541009;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;54;"[13.61525639169422, 48.0]";2;"[13.640605400878634, 47.0]";10700;87.84850420000001;87.8400607;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;55;"[13.61525639169422, 48.0]";5;"[13.289528593894289, 47.0]";6300;53.309715800000006;53.3021712;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;56;"[13.61525639169422, 48.0]";10;"[13.353675941740716, 25.0]";23400;100.06959370000001;53.4708424;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;57;"[13.667237776147454, 35.0]";2;"[13.625935406513543, 30.0]";15500;73.4349813;73.4310529;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;58;"[13.667237776147454, 35.0]";5;"[13.675217374796421, 67.0]";8600;57.925617700000004;57.3102807;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;59;"[13.667237776147454, 35.0]";10;"[13.364563975226947, 19.0]";28300;100.0296491;63.9137883;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;60;"[13.508001913772418, 54.0]";2;"[13.481054965217174, 41.0]";13100;65.87534480000001;65.8712926;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;61;"[13.508001913772418, 54.0]";5;"[13.64460357106685, 56.0]";7100;50.159029599;49.7095292;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;62;"[13.508001913772418, 54.0]";10;"[13.61124960106453, 30.0]";28100;100.1869324;61.0193051;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;63;"[13.386313474207604, 46.0]";2;"[13.560394445614817, 39.0]";18400;88.1041692;88.1002819;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;64;"[13.386313474207604, 46.0]";5;"[14.103279027901381, 32.0]";23900;95.542699799;95.5288679;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;65;"[13.386313474207604, 46.0]";10;"[13.161677403207985, 23.0]";27200;100.071321999;87.040466701;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;66;"[13.668568032757335, 30.0]";2;"[13.493187751694533, 35.0]";644100;791.6613126000001;791.657366399;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;67;"[13.668568032757335, 30.0]";5;"[13.635272683632872, 59.0]";51300;407.598536399;407.591755899;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;68;"[13.668568032757335, 30.0]";10;"[13.656591058490513, 28.0]";205600;800.9555787;800.9468687;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;69;"[13.67122815766173, 45.0]";2;"[13.66058455000861, 36.0]";12300;150.0184059;150.0147872;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;70;"[13.67122815766173, 45.0]";5;"[13.616591726564094, 89.0]";11200;137.562571401;137.556194499;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;71;"[13.67122815766173, 45.0]";10;"[13.61926200352505, 20.0]";25300;100.0222588;73.6702556;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;72;"[13.679205428570215, 40.0]";2;"[13.628603852750532, 52.0]";17200;126.69114630000001;126.6875856;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;73;"[13.679205428570215, 40.0]";5;"[13.57245630856603, 46.0]";20000;105.99893210100001;105.994770799;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;74;"[13.679205428570215, 40.0]";10;"[13.454054045080014, 26.0]";20500;100.140489;82.1189629;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;75;"[13.50396329946836, 47.0]";2;"[13.271730971324224, 52.0]";11800;73.504062;73.4993592;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;76;"[13.50396329946836, 47.0]";5;"[13.424290307049155, 78.0]";7300;64.37181000000001;64.3651094;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;77;"[13.50396329946836, 47.0]";10;"[13.418871625530938, 43.0]";21200;100.1060906;89.605198;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;78;"[13.546979779900196, 43.0]";2;"[13.579152713985954, 49.0]";9100;63.1784971;63.173849;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;79;"[13.546979779900196, 43.0]";5;"[13.580491598838229, 64.0]";7600;62.5447204;62.5411097;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;80;"[13.546979779900196, 43.0]";10;"[13.122940609784607, 32.0]";20300;100.17468360000001;55.262637;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;81;"[13.625935406513541, 41.0]";2;"[13.63927241703588, 51.0]";50000;215.8587022;215.8542219;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;82;"[13.625935406513541, 41.0]";5;"[13.637939302906144, 53.0]";13100;81.5216654;81.5144974;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;83;"[13.625935406513541, 41.0]";10;"[13.49992347697932, 58.0]";16700;100.15928170000001;97.6932721;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;84;"[13.32914534778878, 54.0]";2;"[13.61124960106453, 28.0]";31900;111.274568;111.2711114;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;85;"[13.32914534778878, 54.0]";5;"[13.640605400878632, 51.0]";7700;53.286386;53.2809365;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;86;"[13.32914534778878, 54.0]";10;"[13.38359671975455, 32.0]";21500;100.2548338;53.3955617;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;87;"[13.569776821127412, 42.0]";2;"[13.584507461634617, 37.0]";11200;78.61454590000001;78.6080411;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;88;"[13.569776821127412, 42.0]";5;"[13.659253515897941, 53.0]";20400;109.0862587;109.0764699;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;89;"[13.569776821127412, 42.0]";10;"[13.583168972623548, 33.0]";20500;100.0362132;70.2937549;100.0
