variant,run,at_iteration,planned_iterations,disturbance_type
NSGAII_PlanningStrategy-ReplanningStrategy_1,28,37.0,41.0,REMOVE_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_1,29,32.0,35.0,REMOVE_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_naive_0,0,73.0,75.0,REMOVE_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_naive_0,1,43.0,46.0,REMOVE_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_naive_0,2,49.0,54.0,REMOVE_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_naive_0,3,42.0,45.0,REMOVE_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_naive_0,4,44.0,49.0,REMOVE_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_naive_0,5,61.0,64.0,REMOVE_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_naive_0,6,44.0,46.0,REMOVE_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_naive_0,7,37.0,40.0,REMOVE_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_naive_0,8,30.0,33.0,REMOVE_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_naive_0,9,59.0,61.0,REMOVE_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_naive_0,10,57.0,59.0,REMOVE_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_naive_0,11,45.0,47.0,REMOVE_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_naive_0,12,43.0,48.0,REMOVE_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_naive_0,13,54.0,61.0,REMOVE_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_naive_0,14,106.0,117.0,REMOVE_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_naive_0,15,48.0,50.0,REMOVE_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_naive_0,16,34.0,36.0,REMOVE_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_naive_0,17,44.0,47.0,REMOVE_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_naive_0,18,41.0,43.0,REMOVE_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_naive_0,19,53.0,58.0,REMOVE_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_naive_0,20,59.0,61.0,REMOVE_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_naive_0,21,68.0,76.0,REMOVE_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_naive_0,22,99.0,108.0,REMOVE_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_naive_0,23,36.0,38.0,REMOVE_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_naive_0,24,34.0,36.0,REMOVE_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_naive_0,25,41.0,43.0,REMOVE_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_naive_0,26,27.0,31.0,REMOVE_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_naive_0,27,41.0,43.0,REMOVE_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_naive_0,28,48.0,50.0,REMOVE_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_naive_0,29,54.0,60.0,REMOVE_STACKS
