variant,run,at_iteration,planned_iterations,disturbance_type
NSGAII_PlanningStrategy-ReplanningStrategy_naive_0,9,1.0,57.0,REMOVE_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_naive_0,10,2.0,95.0,REMOVE_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_naive_0,11,0.0,60.0,REMOVE_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_naive_0,12,1.0,46.0,REMOVE_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_naive_0,13,2.0,52.0,REMOVE_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_naive_0,14,2.0,65.0,REMOVE_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_naive_0,15,0.0,44.0,REMOVE_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_naive_0,16,0.0,44.0,REMOVE_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_naive_0,17,0.0,73.0,REMOVE_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_naive_0,18,3.0,43.0,REMOVE_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_naive_0,19,0.0,56.0,REMOVE_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_naive_0,20,0.0,49.0,REMOVE_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_naive_0,21,1.0,57.0,REMOVE_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_naive_0,22,6.0,81.0,REMOVE_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_naive_0,23,1.0,34.0,REMOVE_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_naive_0,24,2.0,36.0,REMOVE_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_naive_0,25,1.0,50.0,REMOVE_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_naive_0,26,4.0,75.0,REMOVE_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_naive_0,27,4.0,52.0,REMOVE_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_naive_0,28,2.0,39.0,REMOVE_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_naive_0,29,2.0,58.0,REMOVE_STACKS
