variant,run,initial_planning_time,initial_planning_evaluations,last_replanning_time,last_replanning_evaluations,overall_replanning_time,overall_replanning_evaluations,final_objective_value,failed_executions
NSGAII_EvaluationReplanningStrategy-10000reusePortion=0.2_withReinit_0,12,42.229989100000004,10000.0,12.4963665,10000.0,54.726355600000005,20000.0,19.289957,0
NSGAII_EvaluationReplanningStrategy-10000reusePortion=0.2_withReinit_0,13,41.629372100000005,10000.0,16.056719100000002,10000.0,57.68609120000001,20000.0,19.199259,0
NSGAII_EvaluationReplanningStrategy-10000reusePortion=0.2_withReinit_0,14,44.566877500000004,10000.0,16.562808500000003,10000.0,61.12968600000001,20000.0,20.452,0
NSGAII_EvaluationReplanningStrategy-10000reusePortion=0.2_withReinit_0,15,39.4822483,10000.0,12.5273807,10000.0,52.009629000000004,20000.0,20.312843,0
NSGAII_EvaluationReplanningStrategy-10000reusePortion=0.2_withReinit_0,16,47.752657400000004,10000.0,20.5395608,10000.0,68.29221820000001,20000.0,21.55991,0
NSGAII_EvaluationReplanningStrategy-10000reusePortion=0.2_withReinit_0,17,38.8060984,10000.0,11.823818500000002,10000.0,50.629916900000005,20000.0,20.84036,0
NSGAII_EvaluationReplanningStrategy-10000reusePortion=0.2_withReinit_0,18,40.8486021,10000.0,13.478715800000002,10000.0,54.327317900000004,20000.0,20.166414,0
NSGAII_EvaluationReplanningStrategy-10000reusePortion=0.2_withReinit_0,19,43.713867900000004,10000.0,16.0740991,10000.0,59.78796700000001,20000.0,20.663378,0
NSGAII_EvaluationReplanningStrategy-10000reusePortion=0.2_withReinit_0,20,39.278714400000005,10000.0,12.3959133,10000.0,51.6746277,20000.0,20.711716,0
NSGAII_EvaluationReplanningStrategy-10000reusePortion=0.2_withReinit_0,21,39.7288805,10000.0,12.344397200000001,10000.0,52.073277700000006,20000.0,21.518549,0
NSGAII_EvaluationReplanningStrategy-10000reusePortion=0.2_withReinit_0,22,36.591700200000005,10000.0,11.3043229,10000.0,47.89602310000001,20000.0,21.435585,0
NSGAII_EvaluationReplanningStrategy-10000reusePortion=0.2_withReinit_0,23,42.8350433,10000.0,14.6185226,10000.0,57.4535659,20000.0,19.991652,0
NSGAII_EvaluationReplanningStrategy-10000reusePortion=0.2_withReinit_0,24,48.530742800000006,10000.0,15.471938100000001,10000.0,64.0026809,20000.0,21.52953,0
NSGAII_EvaluationReplanningStrategy-10000reusePortion=0.2_withReinit_0,25,35.9781083,10000.0,11.9006997,10000.0,47.87880800000001,20000.0,20.253681,0
NSGAII_EvaluationReplanningStrategy-10000reusePortion=0.2_withReinit_0,26,40.943543000000005,10000.0,16.3463728,10000.0,57.2899158,20000.0,20.506157,0
NSGAII_EvaluationReplanningStrategy-10000reusePortion=0.2_withReinit_0,27,42.1950331,10000.0,10.8523411,10000.0,53.04737420000001,20000.0,20.578733,0
NSGAII_EvaluationReplanningStrategy-10000reusePortion=0.2_withReinit_0,28,38.487661200000005,10000.0,11.6553325,10000.0,50.142993700000005,20000.0,20.006197,0
NSGAII_EvaluationReplanningStrategy-10000reusePortion=0.2_withReinit_0,29,35.383004,10000.0,10.3771806,10000.0,45.7601846,20000.0,20.385216,0
NSGAII_EvaluationReplanningStrategy-10000_1,0,42.4094913,10000.0,33.628853400000004,10000.0,76.03834470000001,20000.0,20.031628,0
NSGAII_EvaluationReplanningStrategy-10000_1,1,46.695976,10000.0,34.63096,10000.0,81.326936,20000.0,19.309742,0
NSGAII_EvaluationReplanningStrategy-10000_1,2,46.458616600000006,10000.0,33.813660500000005,10000.0,80.27227710000001,20000.0,19.457008,0
NSGAII_EvaluationReplanningStrategy-10000_1,3,42.538304000000004,10000.0,37.087854300000004,10000.0,79.62615830000001,20000.0,19.252218,0
NSGAII_EvaluationReplanningStrategy-10000_1,4,44.666587500000006,10000.0,37.832266000000004,10000.0,82.49885350000001,20000.0,19.414913,0
NSGAII_EvaluationReplanningStrategy-10000_1,5,45.851718600000005,10000.0,39.3306489,10000.0,85.1823675,20000.0,18.937042,0
NSGAII_EvaluationReplanningStrategy-10000_1,6,46.5404999,10000.0,36.3711665,10000.0,82.9116664,20000.0,20.766947,0
NSGAII_EvaluationReplanningStrategy-10000_1,7,47.2374961,10000.0,37.061574,10000.0,84.2990701,20000.0,18.756641,0
NSGAII_EvaluationReplanningStrategy-10000_1,8,49.088668600000005,10000.0,39.8128161,10000.0,88.9014847,20000.0,18.993605,0
NSGAII_EvaluationReplanningStrategy-10000_1,9,44.407893900000005,10000.0,38.722682400000004,10000.0,83.1305763,20000.0,20.348614,0
NSGAII_EvaluationReplanningStrategy-10000_1,10,38.812861500000004,10000.0,36.4269146,10000.0,75.2397761,20000.0,19.450466,0
NSGAII_EvaluationReplanningStrategy-10000_1,11,41.884655800000004,10000.0,48.439731800000004,10000.0,90.32438760000001,20000.0,18.83982,0
NSGAII_EvaluationReplanningStrategy-10000_1,12,39.474709600000004,10000.0,38.9197398,10000.0,78.39444940000001,20000.0,19.168932,0
NSGAII_EvaluationReplanningStrategy-10000_1,13,41.9468386,10000.0,34.461122,10000.0,76.4079606,20000.0,20.530968,0
NSGAII_EvaluationReplanningStrategy-10000_1,14,51.787310100000006,10000.0,31.920396,10000.0,83.70770610000001,20000.0,19.85751,0
NSGAII_EvaluationReplanningStrategy-10000_1,15,41.130650100000004,10000.0,35.3419694,10000.0,76.47261950000001,20000.0,18.602852,0
NSGAII_EvaluationReplanningStrategy-10000_1,16,41.3013452,10000.0,39.2160804,10000.0,80.5174256,20000.0,20.378078,0
NSGAII_EvaluationReplanningStrategy-10000_1,17,39.2053208,10000.0,33.9598189,10000.0,73.1651397,20000.0,19.482224,0
NSGAII_EvaluationReplanningStrategy-10000_1,18,40.3377357,10000.0,32.547374000000005,10000.0,72.88510970000002,20000.0,19.047136,0
NSGAII_EvaluationReplanningStrategy-10000_1,19,37.770724,10000.0,33.2246315,10000.0,70.9953555,20000.0,18.212702,0
NSGAII_EvaluationReplanningStrategy-10000_1,20,41.0162716,10000.0,30.069271200000003,10000.0,71.08554280000001,20000.0,20.133028,0
NSGAII_EvaluationReplanningStrategy-10000_1,21,41.372125000000004,10000.0,45.731139500000005,10000.0,87.10326450000001,20000.0,20.629915,0
NSGAII_EvaluationReplanningStrategy-10000_1,22,43.1057915,10000.0,35.2110427,10000.0,78.3168342,20000.0,19.49715,0
NSGAII_EvaluationReplanningStrategy-10000_1,23,38.2780119,10000.0,38.1977398,10000.0,76.4757517,20000.0,17.90563,0
NSGAII_EvaluationReplanningStrategy-10000_1,24,49.5618063,10000.0,39.911075000000004,10000.0,89.47288130000001,20000.0,17.686995,0
NSGAII_EvaluationReplanningStrategy-10000_1,25,39.1723468,10000.0,34.021411,10000.0,73.1937578,20000.0,20.265347,0
NSGAII_EvaluationReplanningStrategy-10000_1,26,47.9276696,10000.0,37.505010500000004,10000.0,85.4326801,20000.0,20.151083,0
NSGAII_EvaluationReplanningStrategy-10000_1,27,39.3144693,10000.0,34.6955929,10000.0,74.0100622,20000.0,19.06145,0
NSGAII_EvaluationReplanningStrategy-10000_1,28,42.4846896,10000.0,33.61902,10000.0,76.1037096,20000.0,20.815918,0
NSGAII_EvaluationReplanningStrategy-10000_1,29,36.604914900000004,10000.0,38.21598,10000.0,74.82089490000001,20000.0,21.117695,1
NSGAII_NaivePlanningStrategy_2,0,43.9650316,10000.0,43.9650316,10000.0,43.9650316,10000.0,19.667988,0
NSGAII_NaivePlanningStrategy_2,1,41.7541006,10000.0,41.7541006,10000.0,41.7541006,10000.0,20.06337,0
NSGAII_NaivePlanningStrategy_2,2,43.637894900000006,10000.0,43.637894900000006,10000.0,43.637894900000006,10000.0,20.253681,0
NSGAII_NaivePlanningStrategy_2,3,45.7506244,10000.0,45.7506244,10000.0,45.7506244,10000.0,19.61059,1
NSGAII_NaivePlanningStrategy_2,4,38.7991765,10000.0,38.7991765,10000.0,38.7991765,10000.0,20.509703,0
NSGAII_NaivePlanningStrategy_2,5,41.3805744,10000.0,41.3805744,10000.0,41.3805744,10000.0,21.364216,0
NSGAII_NaivePlanningStrategy_2,6,51.5500934,10000.0,51.5500934,10000.0,51.5500934,10000.0,20.671295,0
NSGAII_NaivePlanningStrategy_2,7,45.3216588,10000.0,45.3216588,10000.0,45.3216588,10000.0,19.28713,0
NSGAII_NaivePlanningStrategy_2,8,34.964749600000005,10000.0,34.964749600000005,10000.0,34.964749600000005,10000.0,20.93524,0
NSGAII_NaivePlanningStrategy_2,9,42.0237338,10000.0,42.0237338,10000.0,42.0237338,10000.0,20.003471,0
NSGAII_NaivePlanningStrategy_2,10,42.0806266,10000.0,42.0806266,10000.0,42.0806266,10000.0,21.053022,0
NSGAII_NaivePlanningStrategy_2,11,36.6205494,10000.0,36.6205494,10000.0,36.6205494,10000.0,21.027098,0
NSGAII_NaivePlanningStrategy_2,12,40.823806700000006,10000.0,40.823806700000006,10000.0,40.823806700000006,10000.0,20.460888,1
NSGAII_NaivePlanningStrategy_2,13,37.3762868,10000.0,37.3762868,10000.0,37.3762868,10000.0,20.667778,0
NSGAII_NaivePlanningStrategy_2,14,45.8737216,10000.0,45.8737216,10000.0,45.8737216,10000.0,20.138447,0
NSGAII_NaivePlanningStrategy_2,15,40.9231415,10000.0,40.9231415,10000.0,40.9231415,10000.0,20.426203,0
NSGAII_NaivePlanningStrategy_2,16,46.520042100000005,10000.0,46.520042100000005,10000.0,46.520042100000005,10000.0,20.52831,0
NSGAII_NaivePlanningStrategy_2,17,36.6357554,10000.0,36.6357554,10000.0,36.6357554,10000.0,20.088728,0
NSGAII_NaivePlanningStrategy_2,18,38.172484000000004,10000.0,38.172484000000004,10000.0,38.172484000000004,10000.0,20.428873,0
NSGAII_NaivePlanningStrategy_2,19,38.7406759,10000.0,38.7406759,10000.0,38.7406759,10000.0,20.98382,0
NSGAII_NaivePlanningStrategy_2,20,36.816374100000004,10000.0,36.816374100000004,10000.0,36.816374100000004,10000.0,20.475988,0
NSGAII_NaivePlanningStrategy_2,21,41.962552800000005,10000.0,41.962552800000005,10000.0,41.962552800000005,10000.0,20.14657,0
NSGAII_NaivePlanningStrategy_2,22,44.365764600000006,10000.0,44.365764600000006,10000.0,44.365764600000006,10000.0,20.393242,1
NSGAII_NaivePlanningStrategy_2,23,37.776448300000006,10000.0,37.776448300000006,10000.0,37.776448300000006,10000.0,20.282387,0
NSGAII_NaivePlanningStrategy_2,24,39.4271534,10000.0,39.4271534,10000.0,39.4271534,10000.0,21.216476,0
NSGAII_NaivePlanningStrategy_2,25,38.8210477,10000.0,38.8210477,10000.0,38.8210477,10000.0,21.32418,0
NSGAII_NaivePlanningStrategy_2,26,47.341636,10000.0,47.341636,10000.0,47.341636,10000.0,20.249191,0
NSGAII_NaivePlanningStrategy_2,27,41.332529400000006,10000.0,41.332529400000006,10000.0,41.332529400000006,10000.0,20.673056,1
NSGAII_NaivePlanningStrategy_2,28,37.0445876,10000.0,37.0445876,10000.0,37.0445876,10000.0,20.203346,0
NSGAII_NaivePlanningStrategy_2,29,36.8521544,10000.0,36.8521544,10000.0,36.8521544,10000.0,20.8133,0
