variant;run;idle_computed_objectives;predicted_steps;pred_plan_objectives;pred_plan_iter;pred_plan_runtime;runtime_obj_satisfied;max_runtime_if_obj_satisfied
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;51;[13.573649126792837, 39.0];2;[13.504713397574095, 76.0];7000;55.202884;55.2026115;20
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;52;[13.573649126792837, 39.0];5;[13.674776275056184, 49.0];11600;55.1135171;55.1085284;50
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;53;[13.573649126792837, 39.0];10;[12.979451946808316, 8.0];43800;100.0040954;38.3571845;100
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;54;[13.669105473455256, 52.0];2;[13.038404810405298, 89.0];10500;63.4864602;63.4861868;20
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;55;[13.669105473455256, 52.0];5;[13.482498944104453, 29.0];11300;50.1652699;43.9523604;50
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;56;[13.669105473455256, 52.0];10;[13.571211359999435, 28.0];24000;100.0450157;51.4667563;100
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;57;[13.618542189163449, 50.0];2;[13.472532642471839, 54.0];13900;57.1198662;57.1195827;20
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;58;[13.618542189163449, 50.0];5;[13.652766191924552, 116.0];5700;50.2253056;49.6472804;50
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;59;[13.618542189163449, 50.0];10;[12.913310197114976, 14.0];33400;100.1107826;49.3479242;100
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;60;[13.53265825720035, 54.0];2;[13.314134325576942, 66.0];5600;37.7379208;37.7376849;20
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;61;[13.53265825720035, 54.0];5;[13.565460861874975, 37.0];10000;50.1354126;46.5593714;50
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;62;[13.665853634352871, 52.0];2;[13.540064007726599, 56.0];7200;39.3408612;39.340438;20
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;63;[13.665853634352871, 52.0];5;[13.48085061608997, 57.0];7900;50.1490804;41.9971867;50
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;64;[13.665853634352871, 52.0];10;[13.67885635245546, 8.0];51800;100.0112308;29.974564;100
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;65;[13.673692864153777, 54.0];2;[13.435975293917652, 48.0];15300;67.5349209;67.534676;20
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;66;[13.673692864153777, 54.0];5;[13.655804174574307, 29.0];15600;60.2226209;60.2223505;50
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;67;[13.673692864153777, 54.0];10;[13.274574229995263, 20.0];26300;100.0714522;48.2588007;100
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;68;[13.67170638784916, 42.0];2;[13.448833076185869, 73.0];6700;52.8622091;52.8617427;20
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;69;[13.67170638784916, 42.0];5;[13.310981264438103, 77.0];8300;66.6843664;66.6830867;50
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;70;[13.67170638784916, 42.0];10;[13.129441047593085, 18.0];23800;100.1665556;45.1362731;100
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;71;[13.56367698425959, 74.0];2;[13.648605952420358, 48.0];7300;42.5131386;42.5123406;20
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;72;[13.56367698425959, 74.0];5;[13.56367698425959, 48.0];8300;50.2394909;48.5495835;50
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;73;[13.56367698425959, 74.0];10;[13.383904097418247, 20.0];25900;100.030818;48.6821469;100
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;74;[13.637204014508743, 121.0];2;[13.64372057435622, 33.0];14100;66.4548524;66.4546099;20
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;75;[13.637204014508743, 121.0];5;[12.403225386970924, 47.0];8400;50.3130346;46.1642208;50
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;76;[13.637204014508743, 121.0];10;[13.478212871973133, 15.0];28900;100.0495014;51.0963871;100
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;77;[13.627568282123944, 62.0];2;[13.60471958776543, 69.0];4700;43.1779994;43.1759628;20
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;78;[13.627568282123944, 62.0];5;[14.062541083616255, 63.0];8300;55.0551931;55.0379284;50
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;79;[13.627568282123944, 62.0];10;[13.43376986699959, 14.0];31000;100.0475382;38.4185834;100
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;80;[13.617998257571113, 57.0];2;[12.953973602673637, 51.0];9600;204.9166737;204.8791084;20
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;81;[13.617998257571113, 57.0];5;[13.65710596026393, 47.0];11100;319.3748167;319.1496015;50
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;82;[13.617998257571113, 57.0];10;[13.671742508176365, 50.0];6500;173.1538263;173.1360462;100
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;83;[13.360897434188827, 61.0];2;[13.519624510820568, 61.0];10300;290.8906365;290.8743802;20
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;84;[13.360897434188827, 61.0];5;[13.560654778611958, 43.0];11400;267.1296741;267.1078785;50
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;85;[13.360897434188827, 61.0];10;[13.593389824233698, 23.0];20400;100.2483431;60.3816739;100
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;86;[13.641802132859821, 63.0];2;[13.492750682779784, 53.0];5000;92.5351782;92.4718553;20
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;87;[13.641802132859821, 63.0];5;[13.482865211852696, 58.0];8600;117.9554905;117.9478798;50
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;88;[13.641802132859821, 63.0];10;[13.653200230832692, 52.0];8700;157.7518597;157.744088;100
