variant,run,at_iteration,planned_iterations,disturbance_type
NSGAII_PlanningStrategy-ReplanningStrategy_0,4,30.0,32.0,ADD_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_0,5,36.0,40.0,ADD_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_0,6,56.0,63.0,ADD_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_0,7,56.0,62.0,ADD_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_0,8,47.0,53.0,ADD_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_0,9,34.0,37.0,ADD_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_0,10,54.0,58.0,ADD_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_0,11,42.0,46.0,ADD_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_0,12,43.0,45.0,ADD_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_0,13,39.0,44.0,ADD_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_0,14,23.0,25.0,ADD_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_0,15,46.0,49.0,ADD_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_0,16,61.0,64.0,ADD_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_0,17,45.0,51.0,ADD_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_0,18,37.0,42.0,ADD_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,20.0,23.0,ADD_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,48.0,54.0,ADD_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,43.0,45.0,ADD_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_0,22,55.0,58.0,ADD_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_0,23,52.0,57.0,ADD_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_0,24,94.0,97.0,ADD_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_0,25,53.0,57.0,ADD_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_0,26,37.0,40.0,ADD_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_0,27,41.0,43.0,ADD_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_0,28,55.0,61.0,ADD_STACKS
NSGAII_PlanningStrategy-ReplanningStrategy_0,29,66.0,69.0,ADD_STACKS
