variant;run;idle_computed_objectives;predicted_steps;pred_plan_objectives;pred_plan_iter;pred_plan_runtime;runtime_obj_satisfied;max_runtime_if_obj_satisfied
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;17;"[13.60991374205273, 76.0]";8;"[13.460809352700604, 35.0]";25100;80.0196707;75.7677159;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;18;"[13.60991374205273, 76.0]";9;"[13.592535627813835, 39.0]";45700;119.2980014;119.2976719;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;19;"[13.60991374205273, 76.0]";10;"[13.379520553739352, 20.0]";39600;100.10782230000001;65.3482514;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;20;"[13.76136645146732, 36.0]";1;"[13.672558026031801, 35.0]";29100;88.5670156;88.5667477;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;21;"[13.76136645146732, 36.0]";2;"[13.660584550008606, 38.0]";42500;121.3308973;121.3306224;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;22;"[13.76136645146732, 36.0]";3;"[13.641938254472603, 60.0]";12400;66.4812922;66.4809977;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;23;"[13.76136645146732, 36.0]";4;"[13.584507461634617, 64.0]";25100;103.4474703;103.4472132;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;24;"[13.76136645146732, 36.0]";5;"[13.342779023356256, 88.0]";17100;95.22234200000001;95.2221181;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;25;"[13.76136645146732, 36.0]";6;"[13.64993264294827, 63.0]";23600;117.69057810000001;117.6902589;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;26;"[13.76136645146732, 36.0]";7;"[13.65925351589794, 21.0]";156800;203.932329;203.9320238;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;27;"[13.76136645146732, 36.0]";8;"[13.671228157661734, 30.0]";46500;123.7840467;123.7838112;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;28;"[13.76136645146732, 36.0]";9;"[13.587184044088527, 35.0]";28200;90.05518430000001;86.0157595;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;29;"[13.76136645146732, 36.0]";10;"[13.639272417035878, 22.0]";40200;100.0218868;67.4767937;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;30;"[13.615256391694217, 69.0]";1;"[12.975246617825361, 56.0]";7000;43.881818100000004;43.8812686;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;31;"[13.615256391694217, 69.0]";2;"[13.325052524976716, 53.0]";10200;56.570454000000005;56.5700193;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;32;"[13.615256391694217, 69.0]";3;"[13.629937879960067, 43.0]";9200;47.583844400000004;47.5835029;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;33;"[13.615256391694217, 69.0]";4;"[13.121555037859281, 69.0]";7200;45.626475500000005;45.6260495;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;34;"[13.615256391694217, 69.0]";5;"[13.103529270347092, 45.0]";8800;50.263890800000006;45.872065;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;35;"[13.615256391694217, 69.0]";6;"[13.557712574322187, 20.0]";15600;60.068921;43.2319643;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;36;"[13.615256391694217, 69.0]";7;"[13.410739498040275, 23.0]";19400;70.1035351;53.1253038;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;37;"[13.615256391694217, 69.0]";8;"[13.420226501026088, 27.0]";19800;80.00077730000001;60.019755;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;38;"[13.615256391694217, 69.0]";9;"[13.57111663097662, 30.0]";23500;90.1850429;70.1685633;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;39;"[13.615256391694217, 69.0]";10;"[13.581830351704415, 19.0]";31200;100.04995170000001;45.9483569;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;40;"[13.676546855266409, 49.0]";1;"[13.380879413711847, 56.0]";6400;42.2773199;42.2768831;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;41;"[13.676546855266409, 49.0]";2;"[13.673887765064121, 41.0]";7400;40.5595906;40.5593436;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;42;"[13.676546855266409, 49.0]";3;"[15.536254587627297, 61.0]";8200;47.800862900000006;47.8006105;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;43;"[13.676546855266409, 49.0]";4;"[13.600559055111308, 50.0]";10600;52.7299451;52.7296993;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;44;"[13.676546855266409, 49.0]";5;"[13.288160392303002, 48.0]";9800;50.1617491;43.6924993;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;45;"[13.676546855266409, 49.0]";6;"[13.584507461634615, 53.0]";14200;66.84640250000001;66.8461524;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;46;"[13.676546855266409, 49.0]";7;"[13.599222145961388, 17.0]";24300;70.0685497;63.4445224;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;47;"[13.676546855266409, 49.0]";8;"[13.409383663984485, 17.0]";25600;80.1316821;50.5862786;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;48;"[13.676546855266409, 49.0]";9;"[13.363203456191565, 12.0]";33100;90.1249294;60.726646;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;49;"[13.676546855266409, 49.0]";10;"[13.517420654733831, 14.0]";43700;100.0684324;38.0619828;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;50;"[13.555030172419633, 43.0]";1;"[13.39446043138483, 31.0]";13400;53.6346112;53.6342513;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;51;"[13.555030172419633, 43.0]";2;"[13.67388776506412, 44.0]";9700;56.962056200000006;56.9618088;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;52;"[13.555030172419633, 43.0]";3;"[13.660584550008608, 38.0]";18100;83.5854912;83.5852473;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;53;"[13.555030172419633, 43.0]";4;"[13.551005573982904, 43.0]";10900;58.3490824;58.3486068;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;54;"[13.555030172419633, 43.0]";5;"[13.577813697108544, 38.0]";15200;64.30208350000001;64.3018436;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;55;"[13.555030172419633, 43.0]";6;"[13.647268367123788, 34.0]";16500;77.2418962;77.2415868;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;56;"[13.555030172419633, 43.0]";7;"[12.689033463898419, 20.0]";19000;70.1080799;50.4874493;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;57;"[13.65525963511787, 44.0]";1;"[13.604568994299717, 40.0]";13100;60.0841787;60.0839032;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;58;"[13.65525963511787, 44.0]";2;"[13.485100440274726, 55.0]";8400;45.4548222;45.4545725;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;59;"[13.65525963511787, 44.0]";3;"[13.955537424025936, 62.0]";8200;48.779838000000005;48.7795843;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;60;"[13.65525963511787, 44.0]";4;"[13.676546855266409, 88.0]";9400;56.7779991;56.7777306;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;61;"[13.65525963511787, 44.0]";5;"[13.660584550008608, 46.0]";16500;75.39487030000001;75.3946271;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;62;"[13.65525963511787, 44.0]";6;"[13.62726969494781, 39.0]";15600;68.2765514;68.2762979;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;63;"[13.65525963511787, 44.0]";7;"[13.643270977855956, 17.0]";22200;70.11596250000001;58.1232497;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;64;"[13.65525963511787, 44.0]";8;"[13.66723777614746, 15.0]";27700;80.0182851;56.5105287;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;65;"[13.65525963511787, 44.0]";9;"[12.937357018014547, 20.0]";26100;90.1266782;60.6717471;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;66;"[13.65525963511787, 44.0]";10;"[13.203054993334867, 14.0]";36700;100.0427161;47.3770556;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;67;"[13.637939302906142, 32.0]";1;"[13.65792235207122, 37.0]";12300;58.0759411;58.0757081;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;68;"[13.637939302906142, 32.0]";2;"[13.592535627813836, 29.0]";20400;84.92469480000001;84.9244508;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;69;"[13.637939302906142, 32.0]";3;"[13.971162744372855, 66.0]";13300;70.73696770000001;70.7365179;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;70;"[13.637939302906142, 32.0]";4;"[13.486448662292872, 52.0]";8200;51.8561126;51.8558743;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;71;"[13.637939302906142, 32.0]";5;"[13.564416258348608, 50.0]";9500;58.324253600000006;58.3239884;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;72;"[13.637939302906142, 32.0]";6;"[13.583168972623545, 35.0]";13900;66.94940390000001;66.9491696;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;73;"[13.637939302906142, 32.0]";7;"[13.592535627813838, 34.0]";14100;70.1307369;67.3283138;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;74;"[13.637939302906142, 32.0]";8;"[13.45675657506894, 24.0]";23400;80.1990131;55.7268383;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;75;"[13.637939302906142, 32.0]";9;"[13.53086462576066, 57.0]";20400;90.09111200000001;78.4533966;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;76;"[13.637939302906142, 32.0]";10;"[13.645936034143421, 34.0]";27100;100.03275280000001;51.5270209;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;77;"[13.656591058490514, 51.0]";1;"[13.46216000744738, 43.0]";14000;73.66651110000001;73.6662667;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;78;"[13.656591058490514, 51.0]";2;"[13.557712574322183, 35.0]";9800;51.3874823;51.3871763;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;79;"[13.656591058490514, 51.0]";3;"[13.67521737479642, 46.0]";9700;55.1590141;55.1587702;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;80;"[13.656591058490514, 51.0]";4;"[13.652596398844876, 40.0]";15300;67.3788754;67.3786413;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;81;"[13.656591058490514, 51.0]";5;"[13.569776821127405, 28.0]";11400;50.186987200000004;48.8644456;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;82;"[13.656591058490514, 51.0]";6;"[13.561735182380783, 28.0]";13900;60.235123800000004;40.0421296;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;83;"[13.656591058490514, 51.0]";7;"[12.930328241377019, 22.0]";16300;70.1469579;46.8239906;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;84;"[13.656591058490514, 51.0]";8;"[13.520110518400063, 34.0]";14600;80.1941953;66.9447376;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;85;"[13.656591058490514, 51.0]";9;"[12.686167387166485, 19.0]";25800;90.15559660000001;43.4713559;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;86;"[13.656591058490514, 51.0]";10;"[13.359121067737924, 29.0]";20300;100.09695090000001;84.7927244;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;87;"[13.643270977855954, 56.0]";1;"[13.635272683632873, 43.0]";11900;60.417464100000004;60.4171254;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;88;"[13.643270977855954, 56.0]";2;"[13.542952789105254, 41.0]";18000;73.4295369;73.4292393;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;89;"[13.643270977855954, 56.0]";3;"[13.676546855266409, 42.0]";25000;82.55762220000001;82.5573844;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;90;"[13.643270977855954, 56.0]";4;"[13.657922352071218, 31.0]";15600;59.309824400000004;59.3095783;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;91;"[13.643270977855954, 56.0]";5;"[13.63393917841286, 31.0]";22800;80.4006952;80.4004338;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;92;"[13.643270977855954, 56.0]";6;"[13.619262003525046, 31.0]";15400;60.08311020000001;54.4943786;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;93;"[13.643270977855954, 56.0]";7;"[13.410739498040277, 42.0]";22600;81.18658350000001;81.186352;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;94;"[13.643270977855954, 56.0]";8;"[13.360482002489395, 24.0]";21900;80.18310600000001;50.7471421;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;95;"[13.643270977855954, 56.0]";9;"[13.537581604647093, 20.0]";32000;90.0431439;76.9352655;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;96;"[13.643270977855954, 56.0]";10;"[13.652596398844874, 22.0]";33400;100.1019246;57.5026818;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;97;"[13.667237776147457, 66.0]";1;"[13.568436878979204, 52.0]";11000;65.6408589;65.6405421;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;98;"[13.667237776147457, 66.0]";2;"[13.059052146890547, 37.0]";12700;59.445864400000005;59.4456139;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;99;"[13.667237776147457, 66.0]";3;"[13.563075786612282, 56.0]";8600;52.600208;52.5999624;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;100;"[13.667237776147457, 66.0]";4;"[13.657922352071218, 36.0]";9400;49.3627526;49.3625257;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;101;"[13.667237776147457, 66.0]";5;"[13.494535165719602, 40.0]";9800;50.221489000000005;45.9628757;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;102;"[13.667237776147457, 66.0]";6;"[13.517420654733833, 22.0]";15000;60.2063806;36.8948959;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;103;"[13.667237776147457, 66.0]";7;"[13.643270977855957, 60.0]";12000;70.2932354;70.2929199;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;104;"[13.667237776147457, 66.0]";8;"[11.641334165679842, 24.0]";19700;80.0700037;37.975051;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;105;"[13.667237776147457, 66.0]";9;"[11.864106573753816, 26.0]";19900;90.07457430000001;45.5855647;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;106;"[13.667237776147457, 66.0]";10;"[13.466211158867464, 12.0]";37000;100.11693790000001;47.8384816;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;107;"[13.66058455000861, 30.0]";1;"[13.138172256746142, 28.0]";38800;98.9996651;98.9994292;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;108;"[13.66058455000861, 30.0]";2;"[14.458490027810562, 30.0]";17400;67.2837432;67.2832402;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;109;"[13.66058455000861, 30.0]";3;"[13.643270977855957, 42.0]";16500;73.8667277;73.8664695;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;110;"[13.66058455000861, 30.0]";4;"[13.660584550008606, 54.0]";12200;67.53817070000001;67.5379335;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;111;"[13.66058455000861, 30.0]";5;"[13.679205428570215, 92.0]";11100;73.61620830000001;73.6158665;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;112;"[13.66058455000861, 30.0]";6;"[13.537581604647094, 38.0]";13400;60.061637700000006;59.8194115;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;113;"[13.66058455000861, 30.0]";7;"[13.439180415781829, 24.0]";18500;70.0526782;64.8300847;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;114;"[13.66058455000861, 30.0]";8;"[13.421581239749907, 15.0]";26400;80.092433;61.1063467;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;115;"[13.66058455000861, 30.0]";9;"[13.225070107142836, 22.0]";25300;90.0133205;51.5280358;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;116;"[13.66058455000861, 30.0]";10;"[13.482403591777329, 17.0]";34300;100.04663500000001;47.1824523;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;117;"[13.641938254472603, 74.0]";1;"[13.647268367123788, 40.0]";10900;55.3732266;55.3727771;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;118;"[13.641938254472603, 74.0]";2;"[13.485100440274724, 44.0]";10900;53.8120777;53.8117847;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;119;"[13.641938254472603, 74.0]";3;"[13.58852213760928, 35.0]";18800;82.9972608;82.9970091;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;120;"[13.641938254472603, 74.0]";4;"[13.663246229233414, 42.0]";10900;55.467641900000004;55.4669762;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;121;"[13.641938254472603, 74.0]";5;"[13.445943195988598, 37.0]";9700;50.0696011;40.9219823;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;122;"[13.641938254472603, 74.0]";6;"[13.403958956311353, 106.0]";8800;61.152701500000006;61.1523464;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;123;"[13.641938254472603, 74.0]";7;"[13.62593540651354, 32.0]";16800;70.1445334;45.4570563;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;124;"[13.641938254472603, 74.0]";8;"[13.67122815766173, 17.0]";26900;80.1251316;54.286029;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;125;"[13.641938254472603, 74.0]";9;"[13.386313474207604, 23.0]";22100;90.0998689;58.527215;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;126;"[13.641938254472603, 74.0]";10;"[13.39310294933815, 16.0]";45600;100.0146653;45.4541321;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;127;"[13.672558026031801, 24.0]";1;"[13.5469797799002, 80.0]";10100;67.18884100000001;67.1886062;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;128;"[13.672558026031801, 24.0]";2;"[13.478357307271509, 84.0]";8300;53.8813681;53.8811313;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;129;"[13.672558026031801, 24.0]";3;"[13.56441625834861, 36.0]";15500;68.4210839;68.4208146;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;130;"[13.672558026031801, 24.0]";4;"[13.665907390048728, 55.0]";8700;50.819608300000006;50.8193284;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;131;"[13.672558026031801, 24.0]";5;"[13.551005573982904, 36.0]";11000;53.247419300000004;53.2471321;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;132;"[13.672558026031801, 24.0]";6;"[13.63660605845122, 30.0]";14400;60.1934637;59.3723209;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;133;"[13.672558026031801, 24.0]";7;"[12.924702467921554, 31.0]";20800;83.2701366;83.2698937;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;134;"[13.672558026031801, 24.0]";8;"[13.667237776147457, 20.0]";28400;80.0079997;58.0905828;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;135;"[13.672558026031801, 24.0]";9;"[13.542952789105259, 20.0]";29200;90.0196772;66.8169643;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;136;"[13.672558026031801, 24.0]";10;"[13.65659105849051, 19.0]";33200;100.1689566;49.0859522;100.0
