variant;run;idle_computed_objectives;predicted_steps;pred_plan_objectives;pred_plan_iter;pred_plan_runtime;runtime_obj_satisfied;max_runtime_if_obj_satisfied
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;14;"[13.413352477712573, 64.0]";5;"[14.962405563508613, 52.0]";8800;51.4183037;51.4180605;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;15;"[13.413352477712573, 64.0]";6;"[13.507455645853193, 64.0]";11300;60.09223600000001;57.6336582;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;16;"[13.413352477712573, 64.0]";7;"[13.512390290323347, 35.0]";14700;70.2013572;57.1155627;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;17;"[13.413352477712573, 64.0]";8;"[12.994281743316611, 11.0]";30600;80.05651110000001;42.7664227;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;18;"[13.413352477712573, 64.0]";9;"[13.370208268228378, 12.0]";48600;90.01323860000001;33.3810944;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;19;"[13.413352477712573, 64.0]";10;"[13.431564077956331, 19.0]";33400;100.04705600000001;45.1527384;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;20;"[13.634632737134623, 38.0]";1;"[13.556174849241577, 37.0]";12300;55.1475875;55.1473394;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;21;"[13.634632737134623, 38.0]";2;"[13.870547889879193, 65.0]";5800;39.3505114;39.3502483;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;22;"[13.634632737134623, 38.0]";3;"[13.587285269238087, 39.0]";7500;38.3629678;38.362744;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;23;"[13.634632737134623, 38.0]";4;"[13.314690670620966, 41.0]";6200;40.258755400000005;34.0673854;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;24;"[13.634632737134623, 38.0]";5;"[13.116270171427415, 33.0]";9000;50.077007300000005;46.4946713;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;25;"[13.634632737134623, 38.0]";6;"[13.046621056336935, 14.0]";18700;60.0098415;38.4178207;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;26;"[13.634632737134623, 38.0]";7;"[13.523349720181056, 9.0]";28800;70.092515;37.5604261;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;27;"[13.634632737134623, 38.0]";8;"[13.07554498073445, 18.0]";25500;80.0596309;44.2907262;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;28;"[13.634632737134623, 38.0]";9;"[13.549616185170416, 8.0]";53800;90.034552;40.5153329;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;29;"[13.634632737134623, 38.0]";10;"[13.520062824019426, 12.0]";39100;100.02697520000001;42.6647552;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;30;"[13.476820521103063, 48.0]";1;"[13.522911513519164, 52.0]";15500;82.3156197;82.3154064;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;31;"[13.476820521103063, 48.0]";2;"[13.773655297230055, 68.0]";15100;76.7229727;76.7227206;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;32;"[13.476820521103063, 48.0]";3;"[13.586849124642642, 30.0]";13000;52.248225600000005;52.2477304;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;33;"[13.476820521103063, 48.0]";4;"[13.660251430182479, 76.0]";11300;66.148803;66.1484097;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;34;"[13.476820521103063, 48.0]";5;"[13.58357759380472, 58.0]";11600;58.9752475;58.9748857;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;35;"[13.476820521103063, 48.0]";6;"[13.627676993784144, 35.0]";14700;60.12545;56.2170743;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;36;"[13.476820521103063, 48.0]";7;"[13.550818844557872, 29.0]";17300;70.1486893;35.7361522;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;37;"[13.476820521103063, 48.0]";8;"[13.465273121883326, 20.0]";26200;80.0014494;47.2749742;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;38;"[13.476820521103063, 48.0]";9;"[13.55081884455787, 18.0]";34600;90.0693229;49.847121;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;39;"[13.476820521103063, 48.0]";10;"[13.43553423749549, 21.0]";26100;100.14561130000001;43.7153342;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;40;"[13.63915930938072, 73.0]";1;"[13.870191859603896, 60.0]";6100;37.619582900000005;37.6193451;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;41;"[13.63915930938072, 73.0]";2;"[13.674956835194926, 56.0]";5600;35.1748198;35.1745353;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;42;"[13.63915930938072, 73.0]";3;"[13.617961994692482, 49.0]";5700;39.1343599;39.134114;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;43;"[13.63915930938072, 73.0]";4;"[13.552531538834769, 41.0]";6700;40.1626034;38.8919669;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;44;"[13.63915930938072, 73.0]";5;"[13.650559614088271, 48.0]";15400;69.7273382;69.7265831;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;45;"[13.63915930938072, 73.0]";6;"[13.37094694560644, 49.0]";12400;60.074903500000005;38.0865342;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;46;"[13.63915930938072, 73.0]";7;"[12.33171160508999, 17.0]";19800;70.0663085;49.7298078;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;47;"[13.63915930938072, 73.0]";8;"[13.394194430589863, 9.0]";45600;80.0350118;38.353635;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;48;"[13.63915930938072, 73.0]";9;"[13.616330065199083, 9.0]";35000;90.0774282;39.2696569;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;49;"[13.63915930938072, 73.0]";10;"[13.294276128386148, 9.0]";52900;100.0356433;35.5452913;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;50;"[13.27245360479207, 59.0]";1;"[13.124287164651912, 53.0]";6000;42.369682100000006;42.369418;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;51;"[13.27245360479207, 59.0]";2;"[13.488358034584337, 35.0]";10600;50.383087;50.3828652;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;52;"[13.27245360479207, 59.0]";3;"[13.673259475756248, 52.0]";8300;47.965268;47.9649514;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;53;"[13.27245360479207, 59.0]";4;"[13.622784110216982, 41.0]";8700;46.619720300000004;46.6194863;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;54;"[13.27245360479207, 59.0]";5;"[9.932115262130568, 17.0]";13600;50.075809;35.4809121;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;55;"[13.27245360479207, 59.0]";6;"[12.85224676519947, 23.0]";15200;60.032320000000006;31.822857;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;56;"[13.27245360479207, 59.0]";7;"[12.87643076072723, 11.0]";29000;70.083025;30.3004136;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;57;"[13.27245360479207, 59.0]";8;"[13.149660841516543, 9.0]";29800;80.0761451;36.316098;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;58;"[13.27245360479207, 59.0]";9;"[12.98812372995774, 12.0]";32300;90.0223151;36.9371673;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;59;"[13.27245360479207, 59.0]";10;"[13.58357759380472, 9.0]";42800;100.00852250000001;42.6905069;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;60;"[13.585758701897102, 73.0]";1;"[13.620065082058387, 61.0]";10400;55.5529774;55.5527402;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;61;"[13.585758701897102, 73.0]";2;"[14.146674346351809, 49.0]";7600;43.6353863;43.6351685;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;62;"[13.585758701897102, 73.0]";3;"[13.48396395540337, 83.0]";6700;44.527345600000004;44.5271238;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;63;"[13.585758701897102, 73.0]";4;"[12.918357117578225, 67.0]";6100;40.1266862;37.9107151;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;64;"[13.585758701897102, 73.0]";5;"[13.202506309012172, 31.0]";10000;50.133686000000004;41.7955042;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;65;"[13.585758701897102, 73.0]";6;"[13.401308209588908, 89.0]";8100;64.0381928;64.0377295;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;66;"[13.585758701897102, 73.0]";7;"[13.35812509946061, 20.0]";18300;70.12340540000001;44.8523232;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;67;"[13.585758701897102, 73.0]";8;"[13.437739374841769, 30.0]";17300;80.1580196;74.2531722;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;68;"[13.585758701897102, 73.0]";9;"[13.665672953936467, 14.0]";30400;90.0675015;47.7804473;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;69;"[13.585758701897102, 73.0]";10;"[13.667298991695288, 15.0]";33200;100.0521202;43.4060847;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;70;"[13.642091726222434, 66.0]";1;"[13.524299119239657, 69.0]";5200;39.5490069;39.54875;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;71;"[13.642091726222434, 66.0]";2;"[13.609473824427518, 43.0]";7400;40.477776500000004;40.4775042;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;72;"[13.642091726222434, 66.0]";3;"[13.671381300609925, 42.0]";10000;53.6592518;53.6589816;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;73;"[13.642091726222434, 66.0]";4;"[13.650234023227913, 48.0]";10400;50.4784772;50.47816;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;74;"[13.642091726222434, 66.0]";5;"[13.50292149458364, 72.0]";8700;50.059824500000005;47.8874326;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;75;"[13.642091726222434, 66.0]";6;"[13.468316730592417, 46.0]";10900;60.1578809;47.7751885;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;76;"[13.642091726222434, 66.0]";7;"[13.2, 68.0]";12300;70.27386990000001;45.1563827;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;77;"[13.642091726222434, 66.0]";8;"[13.60947382442752, 14.0]";30300;80.09222170000001;38.7626559;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;78;"[13.642091726222434, 66.0]";9;"[13.565315248005767, 20.0]";27100;90.09344660000001;47.0044675;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;79;"[13.642091726222434, 66.0]";10;"[12.96388144894199, 13.0]";31000;100.0429213;60.089422;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;80;"[13.634850046937412, 60.0]";1;"[13.42130239673823, 55.0]";10200;52.120089500000006;52.1197278;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;81;"[13.634850046937412, 60.0]";2;"[13.644625405966112, 45.0]";7600;47.022458400000005;47.0221238;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;82;"[13.634850046937412, 60.0]";3;"[13.654393766689259, 37.0]";9100;46.8617106;46.8614821;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;83;"[13.634850046937412, 60.0]";4;"[13.493958410349682, 38.0]";13800;66.9502202;66.949929;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;84;"[13.634850046937412, 60.0]";5;"[13.510416648819215, 36.0]";9900;50.037299000000004;43.946021;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;85;"[13.634850046937412, 60.0]";6;"[13.079170132620213, 30.0]";11900;60.173693400000005;49.3260918;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;86;"[13.634850046937412, 60.0]";7;"[13.62343659622483, 131.0]";9200;70.70162690000001;70.7012342;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;87;"[13.634850046937412, 60.0]";8;"[13.432887594847301, 13.0]";29400;80.0772405;42.8640989;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;88;"[13.634850046937412, 60.0]";9;"[12.757491142341177, 12.0]";37500;90.03552520000001;57.5712467;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;89;"[13.634850046937412, 60.0]";10;"[13.23791785500282, 7.0]";43200;100.05470460000001;53.5119859;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;90;"[13.330258904805104, 42.0]";1;"[13.58455913578281, 42.0]";5500;34.863342700000004;34.86301;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;91;"[13.330258904805104, 42.0]";2;"[13.62050016303946, 60.0]";6200;40.6973341;40.6970515;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;92;"[13.330258904805104, 42.0]";3;"[13.40175039240199, 50.0]";4500;30.255973100000002;28.0509155;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;93;"[13.330258904805104, 42.0]";4;"[13.662854030066836, 36.0]";9500;46.408751;46.4085275;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;94;"[13.330258904805104, 42.0]";5;"[12.658164788091089, 34.0]";9900;50.1235025;42.2054585;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;95;"[13.330258904805104, 42.0]";6;"[13.296876083511002, 23.0]";12700;60.0053143;49.7791456;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;96;"[13.330258904805104, 42.0]";7;"[13.236574843223108, 47.0]";12600;70.1859798;65.4023628;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;97;"[13.330258904805104, 42.0]";8;"[13.260057910977205, 24.0]";22000;80.0396963;45.3949881;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;98;"[13.330258904805104, 42.0]";9;"[13.253352708831503, 9.0]";32400;90.04062710000001;37.1055499;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;99;"[13.330258904805104, 42.0]";10;"[13.39843366559532, 9.0]";38000;100.03665570000001;45.7629858;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;100;"[13.77591385241414, 39.0]";1;"[13.551474795600754, 53.0]";9600;53.5776442;53.5773746;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;101;"[13.77591385241414, 39.0]";2;"[13.558032560573833, 58.0]";8500;48.0496416;48.0494244;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;102;"[13.77591385241414, 39.0]";3;"[13.535066482709198, 53.0]";5100;43.547349000000004;43.5468269;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;103;"[13.77591385241414, 39.0]";4;"[13.665781362472966, 52.0]";6900;50.877265200000004;50.8769991;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;104;"[13.77591385241414, 39.0]";5;"[13.675534611618673, 32.0]";8800;53.667138;53.6668094;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;105;"[13.77591385241414, 39.0]";6;"[13.57768685185049, 47.0]";9200;60.26221880000001;57.3097825;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;106;"[13.77591385241414, 39.0]";7;"[13.562948803520332, 24.0]";13700;70.1822094;57.9832762;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;107;"[13.77591385241414, 39.0]";8;"[13.42130239673823, 20.0]";19700;80.07523040000001;49.798688;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;108;"[13.77591385241414, 39.0]";9;"[13.313244125148556, 20.0]";23200;90.0036704;56.3448356;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;109;"[13.77591385241414, 39.0]";10;"[13.600580960721338, 16.0]";23800;100.1464612;60.558777299;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;110;"[13.67542628039862, 57.0]";1;"[13.60210586455705, 33.0]";22500;82.753521101;82.7528547;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;111;"[13.67542628039862, 57.0]";2;"[13.652657680041457, 45.0]";21400;97.88947320000001;97.889191301;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;112;"[13.67542628039862, 57.0]";3;"[13.597203779354192, 45.0]";20900;95.70189090000001;95.7016257;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;113;"[13.67542628039862, 57.0]";4;"[13.618433404582985, 77.0]";12100;71.7060871;71.7055906;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;114;"[13.67542628039862, 57.0]";5;"[13.875460174773606, 39.0]";15200;74.7310503;74.7306161;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;115;"[13.67542628039862, 57.0]";6;"[13.541522791258481, 60.0]";11800;70.59355260000001;70.593136601;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;116;"[13.67542628039862, 57.0]";7;"[15.109803865024395, 39.0]";17900;97.968552;97.9682725;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;117;"[13.67542628039862, 57.0]";8;"[13.63148135569342, 69.0]";15000;90.8203886;90.8198285;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;118;"[13.67542628039862, 57.0]";9;"[13.520172400098863, 26.0]";25500;90.07253610000001;77.2764692;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;119;"[13.67542628039862, 57.0]";10;"[13.670550486987857, 50.0]";20600;100.17204450000001;99.6066873;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;120;"[14.214477057728553, 61.0]";1;"[13.674234580334822, 47.0]";7500;52.5009516;52.5006491;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;121;"[14.214477057728553, 61.0]";2;"[13.568190832573658, 56.0]";12300;60.6881185;60.6878385;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;122;"[14.214477057728553, 61.0]";3;"[12.98230514637444, 47.0]";7500;50.45894709900001;50.4585446;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;123;"[14.214477057728553, 61.0]";4;"[13.617236716840504, 41.0]";7400;48.49761710000001;48.4972046;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;124;"[14.214477057728553, 61.0]";5;"[13.628655359703695, 47.0]";12500;64.570375;64.5701299;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;125;"[14.214477057728553, 61.0]";6;"[13.021615457991471, 28.0]";11300;60.342446199;49.942393699;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;126;"[14.214477057728553, 61.0]";7;"[12.768286329906186, 26.0]";13200;70.049820799;57.1707679;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;127;"[14.214477057728553, 61.0]";8;"[12.715966438660327, 27.0]";16900;80.09895870000001;54.742703499;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;128;"[14.214477057728553, 61.0]";9;"[12.693227512786416, 13.0]";30700;90.059505599;41.9734059;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;129;"[14.214477057728553, 61.0]";10;"[13.30522964110237, 14.0]";28200;100.059622;54.4444661;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;130;"[13.865064009949611, 51.0]";1;"[14.45206636513347, 71.0]";5100;45.641505701;45.640714801;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;131;"[13.865064009949611, 51.0]";2;"[13.08502112255757, 61.0]";6000;44.549049600000004;44.5486996;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;132;"[13.865064009949611, 51.0]";3;"[13.380582946942187, 58.0]";6500;50.440739;50.440479199;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;133;"[13.865064009949611, 51.0]";4;"[13.44189140130378, 66.0]";5800;49.189098;49.188809701;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;134;"[13.865064009949611, 51.0]";5;"[13.323996731044664, 66.0]";7800;51.278301901000006;51.277936699;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;135;"[13.865064009949611, 51.0]";6;"[13.519368821558697, 100.0]";6100;60.658500499000006;51.933236599;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;136;"[13.865064009949611, 51.0]";7;"[12.728620419266882, 54.0]";11700;70.2812502;48.051954101;70.0
