variant;run;idle_computed_objectives;predicted_steps;pred_plan_objectives;pred_plan_iter;pred_plan_runtime;runtime_obj_satisfied;max_runtime_if_obj_satisfied
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;29;"[13.660584550008608, 29.0]";10;"[13.671228157661728, 31.0]";893000;759.6712649000001;759.6708918;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;30;"[13.157532487401461, 40.0]";1;"[13.577813697108546, 35.0]";12600;63.4282637;63.4278881;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;31;"[13.157532487401461, 40.0]";2;"[13.677876206511783, 36.0]";20300;83.73926900000001;83.7389741;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;32;"[13.157532487401461, 40.0]";3;"[13.648600570046044, 61.0]";10100;59.4670512;59.4665594;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;33;"[13.157532487401461, 40.0]";4;"[13.673887765064121, 33.0]";15200;58.9306058;58.9302753;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;34;"[13.157532487401461, 40.0]";5;"[13.64460357106685, 49.0]";27200;100.8920181;100.8914189;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;35;"[13.157532487401461, 40.0]";6;"[14.108434848851857, 47.0]";14800;69.2575709;69.2572082;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;36;"[13.157532487401461, 40.0]";7;"[13.668568032757335, 29.0]";18700;70.1050388;59.1760717;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;37;"[13.157532487401461, 40.0]";8;"[13.29773484718791, 36.0]";18800;80.1385757;56.2817909;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;38;"[13.157532487401461, 40.0]";9;"[13.517420654733833, 33.0]";29700;90.007491;68.0734364;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;39;"[13.157532487401461, 40.0]";10;"[13.36184279862649, 26.0]";39000;100.0373493;57.066105;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;40;"[14.131612764962215, 45.0]";1;"[13.635272683632872, 101.0]";7300;55.2154321;55.2151516;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;41;"[14.131612764962215, 45.0]";2;"[13.583168972623543, 44.0]";30600;99.090355;99.0890473;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;42;"[14.131612764962215, 45.0]";3;"[13.489144702070197, 41.0]";25900;105.98725320000001;105.9868947;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;43;"[14.131612764962215, 45.0]";4;"[13.636606058451214, 59.0]";9200;57.100751200000005;57.1004064;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;44;"[14.131612764962215, 45.0]";5;"[13.667237776147457, 38.0]";21800;104.7547059;104.7542534;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;45;"[14.131612764962215, 45.0]";6;"[13.560394445614815, 39.0]";13600;60.0321001;57.5196427;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;46;"[14.131612764962215, 45.0]";7;"[13.665907390048728, 31.0]";709200;615.0951715;615.0947085;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;47;"[14.131612764962215, 45.0]";8;"[13.55234723959209, 25.0]";25400;80.17678860000001;49.9080123;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;48;"[14.131612764962215, 45.0]";9;"[13.639272417035878, 82.0]";25400;119.3495173;119.3491027;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;49;"[14.131612764962215, 45.0]";10;"[13.580491598838229, 24.0]";31600;100.1369087;72.9451388;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;50;"[13.629937879960064, 36.0]";1;"[13.633939178412865, 60.0]";19400;81.6182948;81.6179175;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;51;"[13.629937879960064, 36.0]";2;"[13.669898159916164, 26.0]";70900;141.1475494;141.1467874;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;52;"[13.629937879960064, 36.0]";3;"[13.67654685526641, 29.0]";31400;102.78031990000001;102.7799921;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;53;"[13.629937879960064, 36.0]";4;"[13.676546855266409, 105.0]";27600;120.38838550000001;120.388124;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;54;"[13.629937879960064, 36.0]";5;"[13.595210629707642, 40.0]";18600;76.76894970000001;76.7685951;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;55;"[13.629937879960064, 36.0]";6;"[13.589860099377812, 36.0]";30500;92.322952;92.3226436;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;56;"[13.629937879960064, 36.0]";7;"[13.619262003525051, 42.0]";18900;72.06018730000001;72.0595238;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;57;"[13.629937879960064, 36.0]";8;"[13.402602436322422, 95.0]";12900;80.0790218;64.4908046;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;58;"[13.629937879960064, 36.0]";9;"[13.251165549858325, 25.0]";25200;90.18091550000001;60.4599122;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;59;"[13.629937879960064, 36.0]";10;"[13.625935406513543, 31.0]";31600;100.09057770000001;100.0902851;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;60;"[13.60055905511131, 44.0]";1;"[13.587184044088529, 40.0]";24900;90.90901500000001;90.9082174;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;61;"[13.60055905511131, 44.0]";2;"[13.619262003525051, 28.0]";55000;120.7420117;120.7417187;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;62;"[13.60055905511131, 44.0]";3;"[13.667237776147461, 38.0]";50300;148.12389670000002;148.1235384;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;63;"[13.60055905511131, 44.0]";4;"[13.545637582655944, 28.0]";32900;94.1488209;94.1484302;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;64;"[13.60055905511131, 44.0]";5;"[13.645936034143425, 31.0]";35700;107.87123670000001;107.8708846;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;65;"[13.60055905511131, 44.0]";6;"[13.493187751694533, 54.0]";18400;73.4163645;73.4161093;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;66;"[13.60055905511131, 44.0]";7;"[13.624600987409346, 31.0]";21800;81.61556180000001;81.615224;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;67;"[13.60055905511131, 44.0]";8;"[13.495882445220342, 39.0]";18800;80.0771359;63.8877427;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;68;"[13.60055905511131, 44.0]";9;"[13.359121067737926, 74.0]";18500;93.0907366;93.0904552;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;69;"[13.60055905511131, 44.0]";10;"[13.569776821127405, 25.0]";37100;100.05766630000001;50.7079503;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;70;"[13.595210629707644, 26.0]";1;"[13.560394445614818, 31.0]";26400;79.5881648;79.5879152;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;71;"[13.595210629707644, 26.0]";2;"[13.63127177661475, 40.0]";37500;108.6197719;108.6190293;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;72;"[13.595210629707644, 26.0]";3;"[13.436474350632556, 50.0]";19500;87.0417005;87.0414537;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;73;"[13.595210629707644, 26.0]";4;"[13.56441625834861, 35.0]";27900;106.5532598;106.5530088;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;74;"[13.595210629707644, 26.0]";5;"[13.624600987409345, 47.0]";20400;79.84877440000001;79.8484057;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;75;"[13.595210629707644, 26.0]";6;"[13.637939302906142, 29.0]";481500;395.00956570000005;395.0090816;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;76;"[13.595210629707644, 26.0]";7;"[13.679205428570212, 36.0]";38500;111.7600762;111.7597744;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;77;"[13.595210629707644, 26.0]";8;"[13.663246229233414, 42.0]";38200;107.4542363;107.4538856;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;78;"[13.595210629707644, 26.0]";9;"[13.641938254472603, 27.0]";246700;347.92161050000004;347.9212148;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;79;"[13.595210629707644, 26.0]";10;"[13.406671584521142, 25.0]";49300;100.0235615;55.0951734;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;80;"[13.665907390048726, 51.0]";1;"[13.296367490023433, 54.0]";9000;52.329467300000005;52.3290241;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;81;"[13.665907390048726, 51.0]";2;"[13.075748797356514, 51.0]";24000;94.01138540000001;94.0111428;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;82;"[13.665907390048726, 51.0]";3;"[13.641938254472601, 36.0]";14200;65.8113605;65.8111027;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;83;"[13.665907390048726, 51.0]";4;"[13.673887765064121, 34.0]";22500;83.14843590000001;83.1481918;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;84;"[13.665907390048726, 51.0]";5;"[13.60991374205273, 42.0]";10700;54.78585150000001;54.785548;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;85;"[13.665907390048726, 51.0]";6;"[13.667237776147457, 35.0]";16200;75.57188620000001;75.5715494;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;86;"[13.665907390048726, 51.0]";7;"[13.561735182380783, 36.0]";17700;70.12545490000001;66.703264;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;87;"[13.665907390048726, 51.0]";8;"[13.620596945693121, 33.0]";18100;80.2075698;73.1350598;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;88;"[13.665907390048726, 51.0]";9;"[13.244303313044968, 57.0]";17700;90.14781980000001;72.0852189;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;89;"[13.665907390048726, 51.0]";10;"[13.576474548166942, 26.0]";27000;100.113793;80.8785156;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;90;"[13.604568994299715, 39.0]";1;"[13.651264585868537, 36.0]";13700;60.9948714;60.9946015;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;91;"[13.604568994299715, 39.0]";2;"[13.604568994299719, 32.0]";12200;50.714483;50.7141767;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;92;"[13.604568994299715, 39.0]";3;"[13.583168972623545, 39.0]";11400;58.15025670000001;58.149715;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;93;"[13.604568994299715, 39.0]";4;"[13.57513526712206, 41.0]";7900;41.412305800000006;41.4120387;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;94;"[13.604568994299715, 39.0]";5;"[13.464860910490051, 77.0]";12500;71.1777184;71.1773515;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;95;"[13.604568994299715, 39.0]";6;"[13.342779023356256, 78.0]";9500;60.39984750000001;57.3148608;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;96;"[13.604568994299715, 39.0]";7;"[13.312766506857834, 38.0]";14500;70.19141760000001;54.8100807;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;97;"[13.604568994299715, 39.0]";8;"[13.581830351704419, 32.0]";19000;80.1350927;48.4370623;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;98;"[13.604568994299715, 39.0]";9;"[13.389029677406773, 17.0]";30200;90.0311008;44.8070007;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;99;"[13.604568994299715, 39.0]";10;"[13.470261091912716, 25.0]";24700;100.1082327;44.2655431;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;100;"[13.65925351589794, 31.0]";1;"[13.459458562415815, 25.0]";27600;74.9685949;74.9683229;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;101;"[13.65925351589794, 31.0]";2;"[13.241557422569546, 36.0]";18700;93.1343408;93.1340385;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;102;"[13.65925351589794, 31.0]";3;"[13.530864625760659, 68.0]";14100;74.71706470000001;74.7168069;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;103;"[13.65925351589794, 31.0]";4;"[13.67122815766173, 48.0]";48900;150.2931067;150.2928143;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;104;"[13.65925351589794, 31.0]";5;"[13.544295252404146, 64.0]";23400;101.72350150000001;101.7230472;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;105;"[13.65925351589794, 31.0]";6;"[14.502436386932535, 38.0]";21700;74.8294209;74.8291396;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;106;"[13.65925351589794, 31.0]";7;"[13.645936034143425, 40.0]";20100;70.14395300000001;63.6912397;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;107;"[13.65925351589794, 31.0]";8;"[13.572456308566034, 36.0]";28900;103.28403270000001;103.2835583;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;108;"[13.65925351589794, 31.0]";9;"[12.777562979789195, 48.0]";21100;90.17961600000001;67.4271447;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;109;"[13.65925351589794, 31.0]";10;"[13.51338485531785, 114.0]";29200;168.8766845;168.8764232;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;110;"[13.679205428570212, 44.0]";1;"[13.583168972623545, 26.0]";16900;64.77293180000001;64.7726919;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;111;"[13.679205428570212, 44.0]";2;"[13.675217374796421, 44.0]";15200;66.7904396;66.790156;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;112;"[13.679205428570212, 44.0]";3;"[13.633939178412863, 37.0]";14500;70.7765753;70.7762973;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;113;"[13.679205428570212, 44.0]";4;"[13.60991374205273, 45.0]";15100;65.6903364;65.6899691;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;114;"[13.679205428570212, 44.0]";5;"[13.584507461634619, 36.0]";26100;92.6906702;92.6903975;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;115;"[13.679205428570212, 44.0]";6;"[13.641938254472603, 38.0]";14400;65.39785760000001;65.3976185;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;116;"[13.679205428570212, 44.0]";7;"[13.548321844176437, 41.0]";17300;70.0066687;63.795132;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;117;"[13.679205428570212, 44.0]";8;"[13.555030172419631, 45.0]";19100;80.0176991;72.1384546;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;118;"[13.679205428570212, 44.0]";9;"[13.620596945693123, 20.0]";41900;90.0706538;56.8658761;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;119;"[13.679205428570212, 44.0]";10;"[13.463510526696941, 22.0]";38400;100.0394339;91.4810366;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;120;"[13.493187751694531, 38.0]";1;"[13.499923476979324, 40.0]";15400;84.06324670000001;84.0629637;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;121;"[13.493187751694531, 38.0]";2;"[13.294999992229727, 43.0]";9400;49.6769085;49.6766239;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;122;"[13.493187751694531, 38.0]";3;"[13.647268367123786, 52.0]";10800;60.9219432;60.9217032;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;123;"[13.493187751694531, 38.0]";4;"[13.60991374205273, 56.0]";6200;41.3560011;41.3557684;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;124;"[13.493187751694531, 38.0]";5;"[13.441885936157218, 73.0]";8200;53.4823296;53.4819933;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;125;"[13.493187751694531, 38.0]";6;"[13.579152713985954, 30.0]";16800;60.111481700000006;52.3671387;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;126;"[13.493187751694531, 38.0]";7;"[13.635272683632875, 59.0]";14600;76.12904540000001;76.1287536;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;127;"[13.493187751694531, 38.0]";8;"[13.082699445962536, 24.0]";24600;80.0169262;60.1787085;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;128;"[13.493187751694531, 38.0]";9;"[13.134019923041192, 21.0]";37600;90.01054380000001;70.4932661;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;129;"[13.493187751694531, 38.0]";10;"[13.643270977855956, 26.0]";33100;100.0899696;79.6968486;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;130;"[13.592535627813835, 29.0]";1;"[13.608577751908982, 89.0]";15800;103.259387;103.2590297;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;131;"[13.592535627813835, 29.0]";2;"[13.652596398844876, 45.0]";9200;53.1573166;53.1570068;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;132;"[13.592535627813835, 29.0]";3;"[13.648600570046042, 29.0]";49600;118.7081517;118.7077281;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;133;"[13.592535627813835, 29.0]";4;"[13.409383663984483, 42.0]";9800;51.714283800000004;51.7139213;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;134;"[13.592535627813835, 29.0]";5;"[13.620596945693121, 73.0]";11500;62.0585133;62.0582715;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;135;"[13.592535627813835, 29.0]";6;"[13.621931757037562, 46.0]";34600;105.50872460000001;105.5084713;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;136;"[13.592535627813835, 29.0]";7;"[13.592535627813835, 45.0]";15600;70.0763159;66.7631634;70.0
