variant;run;idle_computed_objectives;predicted_steps;pred_plan_objectives;pred_plan_iter;pred_plan_runtime;runtime_obj_satisfied;max_runtime_if_obj_satisfied
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;17;"[13.525488640903387, 51.0]";1;"[13.525488640903388, 42.0]";10000;49.820271700000006;49.8200505;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;18;"[13.525488640903387, 51.0]";2;"[13.424290307049157, 62.0]";5300;37.490421600000005;37.4901896;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;19;"[13.525488640903387, 51.0]";3;"[13.585845818776622, 30.0]";8400;43.608818500000005;43.6085767;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;20;"[13.59654793329834, 40.0]";1;"[13.563075786612284, 51.0]";8000;45.9220564;45.9216033;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;21;"[13.59654793329834, 40.0]";2;"[13.659253515897941, 45.0]";7600;46.1486843;46.14844;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;22;"[13.597885105369986, 39.0]";1;"[13.679205428570214, 35.0]";18200;66.2761371;66.2758392;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;23;"[13.672558026031798, 42.0]";1;"[13.655259635117865, 56.0]";6300;43.477093100000005;43.4767233;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;24;"[13.672558026031798, 42.0]";2;"[13.556371439716836, 30.0]";16800;66.4064633;66.4061852;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;25;"[13.672558026031798, 42.0]";3;"[13.65659105849051, 33.0]";15400;90.1914689;90.191204;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;26;"[13.643270977855956, 39.0]";1;"[13.564416258348608, 32.0]";6700;46.2432923;46.2429034;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;27;"[13.643270977855956, 39.0]";2;"[13.576474548166942, 49.0]";4100;34.433946;34.4337111;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;28;"[13.643270977855956, 39.0]";3;"[13.668568032757335, 57.0]";7000;47.0890372;47.0887682;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;29;"[13.643270977855956, 39.0]";4;"[13.663246229233412, 48.0]";7100;45.958089300000005;45.9578474;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;30;"[13.643270977855956, 39.0]";5;"[13.675217374796418, 63.0]";9800;53.280733000000005;53.2803969;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;31;"[13.559053576275062, 28.0]";1;"[13.65525963511787, 67.0]";14000;66.9474806;66.9467315;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;32;"[13.559053576275062, 28.0]";2;"[13.537581604647093, 62.0]";15200;80.5388009;80.5382912;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;33;"[13.559053576275062, 28.0]";3;"[13.516075522157355, 54.0]";7900;48.2697957;48.2695279;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;34;"[13.559053576275062, 28.0]";4;"[13.584507461634619, 31.0]";13600;57.942395000000005;57.9421057;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;35;"[13.559053576275062, 28.0]";5;"[13.67388776506412, 62.0]";13400;69.9324157;69.9321645;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;36;"[13.482403591777329, 51.0]";1;"[13.60857775190898, 54.0]";8300;49.472995100000006;49.4726958;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;37;"[13.482403591777329, 51.0]";2;"[13.64593603414342, 41.0]";8400;53.195824300000005;53.1954414;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;38;"[13.482403591777329, 51.0]";3;"[13.591197929433037, 44.0]";5100;39.163564400000006;39.1632507;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;39;"[13.593873194559087, 40.0]";1;"[13.149238736095832, 56.0]";6300;42.9972052;42.996999;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;40;"[13.611249601064532, 44.0]";1;"[13.603232479241743, 103.0]";6800;49.3544519;49.3541956;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;41;"[13.611249601064532, 44.0]";2;"[13.661915454441138, 41.0]";10500;50.9884068;50.988002;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;42;"[13.44323849215749, 41.0]";1;"[13.675217374796418, 99.0]";15000;94.94670930000001;94.9464748;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;43;"[13.44323849215749, 41.0]";2;"[13.510693652629632, 67.0]";6200;44.562624;44.5623827;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;44;"[13.44323849215749, 41.0]";3;"[13.615256391694215, 76.0]";10700;62.1165755;62.1159763;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;45;"[13.44323849215749, 41.0]";4;"[13.395817775869359, 38.0]";8600;50.3304008;50.3301086;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;46;"[13.44323849215749, 41.0]";5;"[13.665907390048728, 27.0]";13100;55.685537000000004;55.6852304;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;47;"[13.541610192719707, 48.0]";1;"[13.675217374796421, 72.0]";5400;37.365539500000004;37.3648303;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;48;"[13.676546855266409, 52.0]";1;"[13.532208288266359, 64.0]";6500;42.1017196;42.1013479;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;49;"[13.50665584318027, 38.0]";1;"[13.641938254472603, 45.0]";13200;61.4112154;61.4109607;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;50;"[13.52952082981129, 59.0]";1;"[13.479706203728735, 44.0]";6900;43.192380500000006;43.1920602;10.0
